IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,China +,CHN,China,GWP_100_AR5_GHG,1714421.404,1747006.221,1825162.218,1880933.788,1901671.472,2089245.382,2151924.63,2337553.388,2548354.003,2606605.971,2584943.471,2564329.527,2662998.598,2781818.086,2972975.094,2990589.07,3132161.324,3319728.911,3510808.468,3634848.622,3712743.738,3845508.828,3965076.826,4171735.79,4354601.043,4762328.292,4771004.354,4794633.004,4898208.752,4850392.388,5063892.2,5255074.498,5584831.12,6292884.908,7131534.27,7974396.049,8759338.885,9356343.393,9576295.871,10196872.23,11062044.56,12056806,12419566.98,12948607.99,13095197.44,12931041.65,12913087.02,13160593.47,13740929.92,14052862.25,14230229.55,14866493.58,14857401.09,15411783.44,15536121.68
Non-Annex_I,Western_Africa,CIV,Cote d'Ivoire,GWP_100_AR5_GHG,6035.294183,6163.894045,6569.912116,6759.905528,6969.070363,7433.502525,8091.687697,8271.312162,9042.421414,8911.427504,8862.462465,8923.693031,9278.388916,10711.16144,10603.06652,10521.56044,10460.90933,10415.79303,10369.54618,9992.779962,9937.5554,10253.78032,10387.01163,10616.73989,11481.08432,12089.02344,13439.84145,14717.51779,14496.67363,16414.77943,16324.10588,16532.03745,17309.91813,15851.38437,16658.89495,17595.76842,17748.17402,18159.11582,19018.11836,18416.8215,19820.32716,20444.48458,23025.06929,24339.416,25286.80879,26375.05201,27502.05338,28425.43645,27906.53943,29810.58157,30140.62079,35056.12587,36520.83708,36728.82839,38026.69712
Non-Annex_I,Western_Africa,CMR,Cameroon,GWP_100_AR5_GHG,7739.676191,7776.725534,7566.922386,7601.161155,7799.215941,8476.814748,8787.48723,9776.498866,10647.08322,12904.49463,15826.26834,18581.84315,20423.40636,23000.33995,25729.20589,29939.9737,30401.68548,30298.05574,27775.64634,30432.70034,30084.81993,29300.28994,28259.97077,27493.23059,26686.98188,27283.52402,28548.15059,28043.48796,28715.46351,29365.15562,30692.92405,30810.40495,29612.554,30355.21,30109.82108,30305.1906,29593.37593,30400.99123,30189.85538,31069.62507,30500.42139,30193.39396,30969.38502,32889.61751,35292.46645,38553.46012,38979.24276,37754.64094,38169.57041,38891.89876,39594.7256,39836.20566,40348.45061,40358.04308,40621.85592
Non-Annex_I,Western_Africa,COD,Congo_the Democratic Republic of the,GWP_100_AR5_GHG,9721.169036,9962.908477,10243.40009,10458.20835,10811.5029,10974.85644,15720.05689,15592.77189,14917.48817,15974.12089,15671.33751,16169.90504,20891.41598,22955.81135,26285.4409,23570.44041,24805.95534,26057.9685,27165.92992,24419.2625,25332.28249,23022.43124,23640.96729,25475.71986,23338.18592,23985.55274,25085.12873,23766.17145,24499.50854,23934.30234,26349.049,24366.93597,23235.50641,24507.56095,25034.61071,25669.67876,26236.20253,27004.44829,27682.34519,27674.25016,28802.80743,29878.62362,36802.197,38760.12225,40734.68041,42257.04666,42751.25123,44424.3521,45108.59185,46792.63529,49627.77991,52844.03574,55977.96826,57201.02858,58491.69099
Non-Annex_I,Western_Africa,COG,Congo,GWP_100_AR5_GHG,2469.303016,2748.458154,2957.797276,11465.57419,15782.80175,10314.19675,10308.04547,4850.375603,4457.809771,4608.141444,5540.244472,6584.672659,7399.902851,7539.192938,9033.642831,8857.34088,8770.103627,9394.718864,10268.52501,10911.88813,10902.98708,10783.75629,10858.50975,11196.78548,9809.615154,12133.79505,15665.6427,16315.44783,19579.49164,19945.6919,21669.68004,20209.07212,13245.35484,14971.79964,16161.65435,19767.82899,21764.29568,18708.58093,18528.0637,20203.36985,22004.10535,21125.32311,20359.62433,19778.76836,20212.24025,20050.35081,19751.8419,21421.59571,25101.54805,26268.69819,25154.41461,23297.99937,24421.01069,24416.63341,24623.02646
Non-Annex_I,Oceania,COK,Cook Islands,GWP_100_AR5_GHG,27.52757749,27.74624563,28.17902569,32.79821252,39.16141728,34.4391247,41.09833348,41.94460578,41.90122667,42.56934774,44.21124566,72.34892477,70.57687327,69.00892218,61.65018377,66.18246573,46.05313639,51.37076948,51.9352643,50.2388351,51.92784065,39.89543844,57.94623991,59.69713565,62.02491214,57.73670088,58.57020719,60.34517211,62.36792549,60.82036773,73.81652387,73.62896131,45.89081883,43.01039109,62.66850913,94.92016908,97.83400872,85.68759741,87.52731779,79.23387456,96.50460022,107.1595548,112.1206236,117.2208949,124.2066382,113.1696374,118.6663786,113.6654601,122.2823982,122.1724078,86.32532367,97.21824745,107.110863,107.5029246,112.0812961
Non-Annex_I,Rest South America,COL,Colombia,GWP_100_AR5_GHG,82171.72718,84949.86817,86874.32232,88980.6547,91664.02586,95744.2562,99927.38871,102383.5222,106070.2758,106606.7201,107556.5291,109194.1283,111551.8879,112751.1968,112835.374,114984.8891,118016.9743,122911.3136,124955.1405,128874.2986,132235.0965,133800.9533,139083.797,143613.646,144958.1179,150111.2531,150239.1619,157592.4831,159555.3058,147748.5526,153072.5297,153853.8754,152607.141,153267.9318,153866.4742,157566.3404,156408.8951,161213.9045,162342.0024,167793.7448,173798.2325,177254.667,175287.8487,185402.2205,185351.3922,187044.393,190772.6058,187125.7675,195878.3053,201093.3285,199645.5172,212698.8857,209760.7635,215476.6194,217585.7301
Non-Annex_I,Eastern_Africa,COM,Comoros,GWP_100_AR5_GHG,193.7257637,197.5703951,200.3597032,205.1188663,211.4331549,216.5261053,224.409044,229.5178639,235.1340091,241.0647089,241.0368618,240.1392406,237.4419027,237.6953956,238.956057,235.7695245,223.6669993,257.0185598,258.7284698,262.4784169,311.7279055,300.7662833,298.4274416,304.4559219,310.5893117,321.4759397,332.0412935,337.9755572,359.8155746,386.0313356,419.4010001,424.043212,435.8424455,460.181043,479.461159,484.3821266,515.3872966,465.0870691,471.2722437,506.0715015,535.0421676,529.0178065,542.4769451,581.9611921,570.4825705,592.6343773,632.4965581,702.2115358,656.801035,692.1667729,745.2413591,875.9265944,919.5019887,936.8959641,949.3890878
Non-Annex_I,Western_Africa,CPV,Cape Verde,GWP_100_AR5_GHG,228.2934301,226.429928,229.1481903,230.96896,239.0129102,244.7284144,252.6657213,260.7267131,266.4586183,297.7134588,297.0026702,290.3940174,173.6583036,170.1446272,186.6284571,192.812263,128.1978302,154.6084122,179.2622126,192.9748345,215.6680787,240.2908197,268.648147,271.8567883,268.8676544,297.9967672,286.2676215,301.7094038,322.3427282,342.3568991,529.1566613,565.690646,606.1634707,543.8764246,580.5348357,803.0059942,854.711926,941.2855479,917.2166593,908.336157,955.8641795,1080.254572,956.8028834,942.7407988,989.2831051,1009.245045,1055.018903,1098.716181,1003.850124,1050.893651,844.1698859,872.5836587,909.8127024,883.0403994,912.5644481
Non-Annex_I,Rest Central America,CRI,Costa Rica,GWP_100_AR5_GHG,5966.437228,6109.637909,6469.532603,7010.656,7009.990237,7384.888631,7476.022351,8242.94267,8663.285115,8874.618331,8718.555558,8816.804756,8437.815358,8773.105215,8970.798036,8862.055993,8936.187844,8955.62329,9072.923518,9371.579071,9594.853169,9880.354459,11073.71978,11079.81876,11499.46251,10958.06541,10913.96413,10931.36468,11493.02982,11252.74318,10988.07383,11137.42202,11151.76553,11584.12219,11856.26568,12262.3748,12831.73095,13941.91902,14123.07256,13948.23164,14106.78641,14527.61361,14128.32538,14472.52405,14692.40999,14490.79213,15171.87543,15518.93922,15998.29329,15852.93249,14347.65351,15427.77235,15685.03925,16726.71836,17076.87228
Non-Annex_I,Rest Central America,CUB,Cuba,GWP_100_AR5_GHG,42484.45076,40832.03998,39942.52883,41792.4392,44027.81501,45006.12371,46913.98633,49439.62947,52167.97151,53207.2331,53615.38317,54162.17109,53525.81469,55802.62185,58741.84536,55972.18514,56690.87984,59613.36442,61298.27588,62815.70636,59031.75526,49708.76873,42952.43063,39149.0821,40149.86546,41107.78267,43859.73442,46362.03166,45234.80102,45725.69116,46027.8619,44457.09643,43060.71423,42151.62209,41309.9796,41511.86195,42843.63474,43846.13497,43267.65669,43749.14735,44540.77522,44365.67631,45492.3537,46009.71604,44113.42608,46213.80106,44140.76321,43109.80413,43453.0375,38999.65052,34483.96485,37742.25157,34996.99281,35099.9499,35985.71715
Non-Annex_I,Rest Central America,CYM,Cayman Islands,GWP_100_AR5_GHG,36.09155207,38.47333429,47.15864973,50.19108453,48.6610919,59.31549732,57.94404444,65.76435504,68.6871951,70.86697618,73.32362965,75.16895734,76.10902229,85.00662489,85.08001908,87.98678802,96.66777256,107.3607742,120.4771487,123.3760144,129.7928013,127.9706641,130.8109209,122.3479462,143.1231028,149.9425662,149.4482127,153.7767694,158.133406,160.6473667,151.2282203,150.8614939,163.8612284,172.1369185,161.352622,169.1897436,187.3960882,230.495289,249.138802,253.2440483,273.4500964,225.1285792,216.3986442,242.747229,258.8310577,278.3586793,291.48534,309.8549155,338.9142683,425.4137478,363.2822902,345.7737871,391.2195346,392.7267053,405.9365436
Annex_I,Central Europe,CYP,Cyprus,GWP_100_AR5_GHG,2968.103409,3013.069306,3509.809967,3629.695689,2888.67595,2815.946137,3261.798917,3444.847622,3585.35695,3782.626297,3969.589764,3849.08659,3939.256286,3943.275609,4026.28463,3987.151814,4349.987883,4944.674141,5016.544031,5271.391886,5581.429011,6121.625939,6527.066342,6814.454168,7093.187642,6985.506638,7382.255998,7460.274448,7792.05944,8071.944372,8337.122849,8262.519295,8489.635615,9169.332749,9123.835094,9233.541004,9352.051902,9665.153162,9876.658442,9683.68377,9353.509885,9136.699607,8603.970511,7924.58117,8339.705869,8406.475738,8828.700063,9032.94856,8934.440039,8976.87006,8612.908415,8756.337237,9055.426358,9107.764356,9343.180513
Annex_I,Central Europe,CZE,Czech Republic,GWP_100_AR5_GHG,220094.3646,221015.3371,221115.6656,219341.9262,202901.7922,210733.422,216595.1806,228449.087,226526.3925,236922.2008,229794.6691,230192.7048,232152.1764,233252.8547,236518.9864,233328.9057,231828.5889,231544.6844,227656.711,219743.8767,199581.6416,179996.0642,172190.7134,165746.9109,158002.9566,156991.7974,162086.6932,158491.5689,152061.6072,144056.4747,158138.0646,158193.695,152426.8287,155501.7207,156294.9694,153145.7367,154852.8921,156690.9839,150340.1757,143232.1141,145068.7226,142579.5739,138269.2566,133777.7647,131911.3467,133525.9652,134685.2577,135478.6117,133859.0235,128193.8798,118247.6574,123524.8968,121916.2153,108833.1133,100379.2061
Annex_I,OECD_Europe,DEU,Germany,GWP_100_AR5_GHG,1325314.845,1317754.608,1341960.07,1396902.032,1363117.814,1298818.346,1361932.66,1337838.512,1379564.14,1433043.001,1379371.843,1342734.02,1292203.04,1305501.495,1322572.119,1323133.542,1311817.8,1300571.555,1293085.369,1280578.681,1235632.889,1210166.685,1146593.2,1132911.122,1118780.18,1110487.324,1137309.394,1099176.289,1079099.168,1037348.345,1033124.998,1041652.389,1021946.065,1024375.599,1007159.948,980816.6804,987456.8867,959377.9017,958307.9551,892940.3422,939306.2031,910542.9355,921435.375,938537.2071,899223.1649,904244.3494,906921.0134,890456.4853,859305.944,806043.2538,747026.787,773688.5913,758387.1834,685658.3596,674358.3263
Non-Annex_I,Eastern_Africa,DJI,Djibouti,GWP_100_AR5_GHG,982.6056015,997.8731294,1003.500016,1034.725423,1110.225942,1169.247055,1218.514854,1296.514103,1340.199708,1496.516485,1514.322707,1271.840502,1222.868711,1132.02424,1041.603196,1074.810106,1071.167393,1313.758362,1293.211366,1993.891773,1850.70676,2124.037889,1961.574469,1978.542358,2010.444879,2088.575422,2155.332702,2174.699563,2221.283712,2325.55726,1868.211725,1881.406154,1915.821934,1975.558519,1955.968646,1934.861626,1914.056062,1950.501339,2040.392855,1934.534406,2014.625074,1843.095261,2037.290925,2136.095027,2158.143369,2095.764507,2077.763742,2022.400525,2092.715322,2221.568072,2162.620523,2260.187139,2345.15285,2388.353192,2417.344572
Non-Annex_I,Rest Central America,DMA,Dominica,GWP_100_AR5_GHG,32.20486212,34.25813366,36.77899624,38.11764893,38.30870482,41.2703306,41.68597506,44.22620492,45.6435796,47.17323283,48.26248455,53.76622236,53.86779308,54.28025509,57.15638052,59.61874493,60.11157215,71.65226173,75.58367996,79.03716908,79.48712261,79.25319906,79.48651336,97.0275897,109.7712444,117.6427082,123.6106098,121.361819,95.33433026,121.2491079,113.9097911,114.170213,108.8451458,116.228832,120.4005575,119.591266,123.554853,137.5180555,135.7992334,137.6081167,140.4651725,124.5058849,120.090957,125.7086299,133.3843005,138.8250286,144.4731248,135.5051034,137.915795,153.2624155,144.0664181,143.78786,148.8188191,149.2749754,152.3568967
Annex_I,OECD_Europe,DNK,Denmark,GWP_100_AR5_GHG,80295.83468,75788.00006,77451.23545,76982.50515,71628.66162,73320.09596,77726.52294,81096.56552,81042.29871,84151.21011,84630.87083,72463.25716,75385.50199,73262.63756,72312.22668,79801.07796,80803.75074,78316.77293,73862.21133,68727.1128,69021.49371,79726.45302,73711.68967,76310.52757,80075.45988,77063.97899,90523.63913,80633.06385,76592.07506,73524.66065,69523.47418,71100.20882,70265.05351,75768.55039,69687.65997,65970.91795,73174.73141,68677.06695,64976.29376,62742.58517,63129.20561,57817.04324,52959.77787,54554.24308,50384.96476,48238.52333,49983.95699,47703.04083,47668.09862,44030.4397,41874.2243,43256.27625,41553.50423,38946.05606,38264.62931
Non-Annex_I,Rest Central America,DOM,Dominican Republic,GWP_100_AR5_GHG,8646.895646,9228.855046,10575.05969,10773.83969,11755.64157,12257.4239,12606.9824,13165.08423,13157.31489,13811.44944,14066.58545,13483.90794,13764.30707,15260.34921,15588.5523,14562.77037,15452.61554,16879.90512,16969.67783,18004.07382,16654.74021,17458.97975,18711.16246,18777.02178,20448.92456,21183.3413,22386.64204,24293.19021,26454.70907,27060.28934,27616.03923,28231.43315,30623.87731,28324.8559,27775.04477,28967.98935,31196.3672,32302.43973,32561.25212,32129.43449,33534.0931,33900.64023,34788.21247,34486.93851,34999.87303,37411.38337,38795.05099,38038.08678,40384.69077,43595.09903,42512.87213,45820.34098,48846.82744,49801.77391,51580.79848
Non-Annex_I,Northern_Africa,DZA,Algeria,GWP_100_AR5_GHG,56304.94215,59694.2246,81804.49021,94510.8521,84231.32888,80582.43762,94976.91966,103382.4977,112013.8798,113448.9361,109093.7291,102354.349,105503.5669,108093.8766,113295.8342,124041.9624,128883.7308,126836.5701,126852.4367,129772.8124,132002.5603,132817.4546,142908.0101,145906.1584,144370.5536,152523.0574,151547.8615,142039.3984,141160.3134,145380.4201,153676.1865,142934.1166,142318.8028,155936.3468,153916.9467,158964.0519,167197.8811,166847.5133,174858.9472,170941.361,178739.3619,185314.8996,201469.0512,206292.0474,218979.713,228833.4099,226687.5774,231715.4187,240580.5887,247089.9292,233831.0501,245876.221,255863.348,258938.9596,252699.9971
Non-Annex_I,Rest South America,ECU,Ecuador,GWP_100_AR5_GHG,12426.98801,11750.48819,13403.87048,17212.36223,18091.52524,18677.37556,20640.82084,22295.98103,23843.26317,25298.28685,26319.57415,27978.91477,28269.59178,27952.23335,29937.01016,31385.64789,32355.75793,29240.376,33836.03633,33771.23364,35325.70759,35992.56792,38411.82208,39344.12735,41517.33253,44218.85342,48558.08586,49828.69709,47797.70808,44338.81528,42726.12585,46675.44798,46875.24597,48951.81061,52709.45605,53567.91226,56086.40513,56322.0245,57915.50813,62055.59741,66046.75704,66623.05483,66962.87394,70253.57156,72194.81914,70910.66806,70110.174,68626.17783,69314.97297,69753.59134,63962.62292,68466.69075,70856.51221,73199.76791,74408.55059
Non-Annex_I,Northern_Africa,EGY,Egypt,GWP_100_AR5_GHG,59158.51669,58562.86145,59465.95427,56641.65593,60988.75872,65536.94374,73340.41023,77011.50008,80072.6735,84062.65021,90221.37806,97219.44814,103617.3899,111325.0239,120273.9395,125764.7875,128449.326,137480.6776,139092.4287,145357.4119,149183.6356,159032.4498,162029.939,163867.7295,159533.8778,169667.9775,180063.879,187437.5535,192167.6095,205282.6358,205517.8791,219472.7098,225651.7046,230897.6445,245704.0953,264588.6998,276779.8656,291119.8889,294113.5433,301720.6387,301704.3305,311475.4041,326250.2957,320189.6261,325137.6584,331543.1729,344762.0579,357554.1393,352985.6196,326424.8716,335724.2181,352547.9574,350400.4061,369726.1692,386598.2285
Non-Annex_I,Eastern_Africa,ERI,Eritrea,GWP_100_AR5_GHG,4106.027916,4136.925684,4087.703672,4131.778841,4096.843385,4006.187872,4008.081499,3995.727655,4053.521666,4126.919507,4178.572728,4241.959131,4251.596903,4367.857425,4272.892544,4378.377268,4469.504568,4427.760503,4495.623102,4631.499745,4704.38024,4804.429441,5036.224364,4255.754023,4465.091057,4588.243855,5068.508384,5461.572825,5209.439446,5337.786032,5432.278781,5350.974359,5305.669915,5424.077102,5495.449116,5464.489795,5316.44065,5533.686873,5481.284235,5542.575062,5536.700573,5819.166119,5889.324816,5920.066026,5973.800281,6006.570415,6093.899038,6095.220806,6209.392347,6272.248704,6309.533274,6402.913921,6495.019736,6537.006742,6579.257989
Non-Annex_I,Northern_Africa,ESH,Western Sahara,GWP_100_AR5_GHG,222.1770369,225.354231,238.2666186,242.9340485,253.0809665,265.1479803,273.5161297,284.9573491,289.575232,307.8483469,327.157594,319.1823732,330.2678201,334.3111502,337.7178592,358.3392208,367.7017199,413.8075152,407.3245099,398.9571169,403.597291,440.8101485,423.9177071,417.7500634,422.6683045,451.9892336,461.3069743,475.4826187,483.455042,497.437049,563.5180292,579.4468851,585.3733861,601.3900295,609.3184169,614.0457087,618.1994834,616.4600953,622.2201633,622.611169,622.0824325,612.4722558,616.988324,618.5852213,616.394202,623.9736191,628.4163385,604.0728426,617.0084359,632.6725745,604.4407607,656.5463099,687.9057062,714.4259106,735.4140235
Annex_I,OECD_Europe,ESP,Spain,GWP_100_AR5_GHG,188719.7582,186312.4198,199639.9831,213980.6986,227532.6158,233864.9604,252615.6331,245419.7327,246089.7732,258885.2435,272191.0321,277121.5824,272924.6748,275101.8608,265983.9001,258896.875,264109.1672,262436.3852,270191.3779,289613.1858,294547.0095,302754.3863,310603.7554,296111.2275,308873.3212,325022.8146,317193.0032,339833.2361,349866.0712,374348.0587,392445.5625,389999.8822,408129.6101,417129.8958,434203.6527,448860.6972,440454.7901,457461.3351,422146.4374,381989.8366,369079.7521,368775.559,363888.9972,334102.5586,332751.5249,344154.3551,336158.9624,350316.4018,342650.6758,324233.5718,283711.2646,302675.3058,306616.8241,286865.1232,285638.3222
Annex_I,Central Europe,EST,Estonia,GWP_100_AR5_GHG,26162.28102,26322.6676,28285.44108,31676.80385,34810.96364,37458.26735,39107.97824,40536.35731,42957.30619,44486.38315,45970.54859,47039.06032,47234.25413,47067.2307,46080.04086,45305.21273,44316.29969,43732.25949,41727.37532,38455.53435,45608.79955,41932.11441,31463.40511,26372.42069,26650.63979,24611.76737,25610.86926,25142.18669,22990.72473,21373.18933,21761.02133,22256.14848,21540.28127,23564.18519,24151.90796,24082.59063,23417.55596,27228.77979,25166.6032,21817.34477,26756.68219,26876.32692,25853.0455,28403.11419,27631.83202,25910.60283,25299.00145,26782.13813,28544.6615,19875.28824,16016.2456,16718.91315,18744.01948,14984.30473,14129.20184
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,GWP_100_AR5_GHG,55658.07867,55990.40227,55452.8965,56014.68329,55933.7045,54396.98251,54228.59693,54866.59729,55431.40115,55942.45236,55913.77913,56355.58866,57416.78679,58997.77219,57511.24841,59899.85235,63264.6845,61057.8193,61920.82091,64979.2932,66775.77195,67666.94612,69514.1864,64498.40996,67107.3615,68223.77332,71673.39894,74060.54542,79056.11305,79145.39034,77080.88619,82543.8206,90308.59052,89589.47659,92117.86106,95532.47794,101347.2702,110999.8851,116471.5381,121154.7311,126801.7696,126665.3981,131864.1748,137035.7622,143173.2812,147717.9197,154291.6211,157841.4247,162682.1764,173874.2496,181533.3937,176960.5636,180463.5544,188446.9351,192704.0067
Annex_I,OECD_Europe,FIN,Finland,GWP_100_AR5_GHG,58243.25497,57606.83535,61245.26409,65616.62717,61836.59931,61592.2418,67498.3907,66956.74809,74035.49871,74213.15345,75101.37464,65478.3362,63537.51576,62591.5336,62944.67452,67071.70956,67325.69219,72008.45157,70533.82592,70510.58675,73040.68519,73417.12322,70141.2939,71622.52634,78663.25718,75322.80986,81589.63009,79632.06893,76887.72889,76149.72083,74687.583,80717.07815,83012.54107,91622.07609,87935.03211,75205.85704,87463.74353,85633.39527,76728.08551,73119.75147,82938.13123,74701.45528,68641.86052,69564.00342,65562.6288,61791.19342,64607.36358,61547.33014,62980.31322,59607.03917,54346.46983,55402.59741,54091.55972,49873.98413,48678.99597
Non-Annex_I,Oceania,FJI,Fiji,GWP_100_AR5_GHG,1363.120326,1385.281136,1448.168298,1619.975449,1841.437945,1680.847954,1677.982544,1765.251499,1754.962507,1886.594905,1985.593919,2042.013037,2032.69349,1839.136955,1735.429748,1857.780659,1917.230678,1848.279417,1854.330384,1996.007703,2130.431411,2022.31052,2159.959476,2315.800996,2425.23442,2463.792216,2512.084719,2550.902412,2518.397986,2610.828956,2786.07471,2927.910257,2624.865766,2855.142216,3345.500029,3096.234415,3240.462717,3106.535404,2675.453506,2432.751022,3072.648004,2614.938005,2581.889843,2774.327913,2479.341566,2539.110027,2533.812022,2537.775676,2676.894397,2757.006046,2147.926897,2372.339197,2525.598368,2648.905942,2750.89881
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),GWP_100_AR5_GHG,155.7463378,156.390967,155.6232859,147.7376477,148.964745,153.3167721,153.1507988,152.1171116,153.5745598,154.0334067,154.2609387,150.8252601,152.1973598,153.9640629,155.9465948,158.7929857,160.2237699,154.8909234,161.2457466,173.1166367,164.7889015,162.9361053,157.2552449,157.3384017,161.277429,165.6443382,151.8576907,162.1747814,154.6157304,152.1323247,154.7266898,151.9611158,153.0978791,155.4652936,155.7052627,155.9223629,158.9843616,161.7997047,162.5738611,164.1850525,164.0036651,160.0150234,160.83075,162.7999421,163.8092683,164.3108039,166.031172,164.286726,161.4975908,164.381767,165.1966406,168.0077712,169.5514794,171.434137,172.8949572
Annex_I,OECD_Europe,FRA,France,GWP_100_AR5_GHG,634002.4739,644720.2335,661468.4149,699073.6089,680405.1597,638478.8603,683178.7558,665653.244,683179.6181,692003.7207,668986.2163,617920.0254,597778.7483,581978.1774,569840.116,554196.5199,541266.9532,531368.8506,528394.229,536445.6186,530899.9574,561696.2738,546911.2933,524338.6496,518611.8464,529178.7688,547154.6266,533362.838,545644.926,538165.8619,538061.2964,542466.4947,536079.2815,539647.6563,541163.7065,541879.1571,528198.1283,522875.7459,515523.6225,501292.2858,510805.1036,493171.4495,495353.3448,490001.0539,455854.0955,461670.681,462962.1948,465770.3968,452349.071,443901.421,401586.3671,430878.2195,417181.0199,390742.9051,378120.1903
Annex_I,OECD_Europe,FRO,Faroe Islands,GWP_100_AR5_GHG,87.92297048,87.03291626,87.96154244,88.10946676,88.26267437,88.21966313,89.50103733,89.61396953,89.39125675,88.82637661,88.84067721,88.61845106,88.49340119,88.81920402,88.94880298,88.83566441,88.85184984,89.42344113,89.56057154,89.69501904,90.07622034,89.83423579,89.66428061,89.79917366,89.8172382,89.68216973,89.64104028,89.7978973,89.74412221,89.92256464,90.15539792,90.85302406,91.0532611,91.18916195,91.29670985,91.15145272,91.07839055,91.14092668,91.0277457,91.18651464,91.16905391,91.49527906,91.7772351,91.87267692,94.21118286,94.4261041,94.70927789,95.11320438,95.4093239,95.25045304,95.78823825,96.08167842,95.65391317,96.4590701,96.61674798
Non-Annex_I,Oceania,FSM,"Micronesia, Federated States of",GWP_100_AR5_GHG,28.73228133,30.63164741,32.95559936,30.71169237,28.78406127,26.80667613,19.04575331,23.32956486,23.4650499,23.92531205,24.46444193,29.35710585,29.52244291,29.57274719,29.68986423,30.74979662,32.01601792,33.13863716,34.23073677,35.02251043,36.05887807,40.57292116,40.7688103,40.88617865,40.96867825,41.12010689,41.20517142,41.22471848,41.20648479,41.19869735,41.23155676,41.24258533,41.23762391,41.34137579,41.28712972,41.30957136,41.28492548,41.77961532,41.71892199,43.70163731,43.65944478,46.04804186,46.05439492,47.3331743,47.84812511,48.49344771,49.35858918,48.74008872,49.01099018,50.83596104,51.29705409,52.09342725,52.86707172,59.59977097,61.39759924
Non-Annex_I,Western_Africa,GAB,Gabon,GWP_100_AR5_GHG,6830.731418,7350.85198,7920.375307,11874.8061,14550.25559,16758.35697,17623.21965,17399.56066,17373.4156,16475.4717,15388.83514,14521.90354,14891.28465,14433.78065,15820.43868,17091.60071,14609.92715,13624.21956,14238.67102,17345.20813,20424.20472,19600.5666,20893.02218,21550.58426,21094.72562,23581.47161,26568.6808,24535.93996,28520.64924,27158.21163,27948.36691,28014.79182,27092.7509,30188.27251,27929.60265,26277.55338,22636.20505,19562.39238,21040.69429,20463.04229,21005.66817,20704.05018,20592.694,20360.92864,20538.76434,21399.14505,21443.63363,19695.80711,18344.46242,20255.2473,20086.23515,19169.09528,19938.19505,21553.32212,21781.99182
Annex_I,OECD_Europe,GBR,United Kingdom,GWP_100_AR5_GHG,869871.5793,865606.6171,845466.3601,886365.79,836549.0991,825176.5436,832345.3747,837726.161,835781.7619,875853.277,811020.8081,790563.561,774043.8406,766996.6174,722828.9487,765229.1053,788688.338,788846.6251,785767.9074,769855.205,778131.0921,788378.8928,770695.2669,750432.8521,737401.4801,734726.0994,755906.0025,735477.2911,730331.6071,717655.2148,718079.148,724328.042,705817.4982,715577.375,710549.5868,703628.4509,698533.6687,685428.2939,663277.2999,607930.4651,622724.1409,578650.0235,599411.8245,585778.4419,544708.9643,527898.0282,502478.4788,490839.9732,482167.9817,464709.0064,421541.1439,437869.4404,423367.1645,400609.4991,386695.7166
Non-Annex_I,Russia +,GEO,Georgia,GWP_100_AR5_GHG,29390.79538,29368.73021,31000.64888,32677.73748,34151.33639,36218.8726,36727.60952,37084.93288,37964.27627,39142.61739,40030.88833,40422.71198,39970.90979,39386.33169,39201.6296,38785.73276,38425.18337,38910.22759,38370.5586,37153.61321,40819.56148,32724.82958,26866.92456,22492.31811,16291.75279,13746.10305,12466.69506,11755.4743,11143.66987,10689.98998,11241.37342,9620.948964,9689.674737,10247.25258,10534.20251,11151.71273,11785.80918,12669.21288,11780.92639,12781.20606,12189.63812,13624.60393,14797.95196,15735.13848,16534.60676,16789.5685,17210.2603,17287.6135,17146.67947,17878.9828,17527.54771,18560.31385,19706.44634,19652.80835,19602.8247
Non-Annex_I,Western_Africa,GHA,Ghana,GWP_100_AR5_GHG,6845.152618,6940.058645,7358.494904,7497.184021,8100.143469,8187.813382,8310.066384,8486.425695,8296.27523,8380.825697,8421.598376,9044.333455,8963.262034,7452.535279,7921.872562,8562.195726,9193.817796,9643.87516,9862.801004,10559.2398,10473.49886,10703.97165,11249.59911,11577.06556,11979.67163,12390.17883,13065.74097,13421.82618,15154.46412,16078.07121,15540.59244,16155.41266,17541.93364,17210.55061,17119.75554,17876.64969,19819.73832,20373.49548,22037.28414,23153.2971,24498.69064,27522.18091,30363.76609,32470.46709,32665.55272,33959.98064,34630.66963,38432.09284,40457.49094,42694.72894,45700.02384,46529.69894,46917.91862,46822.51112,48093.9489
