iso_alpha_3,income_group,region,year,pop_growth,renewable_energy_consumption_pct,forest_area_pct,gdp_growth_pct,gdp_per_capita_growth_pct,manufacturing_pct_of_gdp,policy_index,policy_index_lag1,log_pop_total,log_gdp_2021_ppp_intl_usd,log_gdp_per_capita_2021_ppp_intl_usd,log_imports_pct_of_gdp,log_industry_pct_of_gdp,log_exports_pct_of_gdp,log_total_emissions,log_policy_count,log_gdp_2021_ppp_intl_usd_lag1,log_pop_total_lag1,log_policy_count_lag1,log_total_emissions_lag1
ABW,High income,Latin America & Caribbean,2011,0.736689418341162,5.7,2.33333333333333,3.36923718421511,2.61052505937265,4.20609398852294,0.961285752584596,0.961285752584596,11.538515235969225,22.041805860569443,10.503327817070929,4.450698485883566,2.5927477111248116,4.259166850996708,0.2905216363216262,1.0986122886681098,22.0086686414831,11.531148413858649,1.0986122886681098,0.4104572669883112
ABW,High income,Latin America & Caribbean,2012,1.46978228958006,6.9,2.33333333333333,-1.04079988436683,-2.4846479774957,1.99163765537339,0.961285752584596,0.961285752584596,11.553212916647912,22.031343319729842,10.47816815261803,4.4372443289173535,2.404786334442439,4.305463382765323,0.34357990519312875,1.0986122886681098,22.041805860569443,11.538515235969225,1.0986122886681098,0.2905216363216262
ABW,High income,Latin America & Caribbean,2013,1.49203139661921,6.9,2.33333333333333,6.43148260418822,4.85527943148365,3.26264307471188,0.961285752584596,0.961285752584596,11.568133088366324,22.09367455600351,10.52557777173425,4.458327373225831,2.4638245117572097,4.350901118036386,0.3810687197257363,1.0986122886681098,22.031343319729842,11.553212916647912,1.0986122886681098,0.34357990519312875
ABW,High income,Latin America & Caribbean,2014,1.06551209965487,6.9,2.33333333333333,-1.58657513817235,-2.62961535972701,3.43935218464331,0.961285752584596,0.961285752584596,11.578788109069931,22.077681596294422,10.498930415902388,4.449761897314013,2.4680570051880677,4.372929047807892,0.3887125954873057,1.0986122886681098,22.09367455600351,11.568133088366324,1.0986122886681098,0.3810687197257363
ABW,High income,Latin America & Caribbean,2015,1.02370103122312,6.7,2.33333333333333,-0.623625902371245,-1.63575344980413,3.58527899141791,0.961285752584596,0.961285752584596,11.589025024026094,22.071425810584373,10.482438078287268,4.303804930286162,2.600377613709211,4.302075450981548,0.3896481309656091,1.0986122886681098,22.077681596294422,11.578788109069931,1.0986122886681098,0.3887125954873057
ABW,High income,Latin America & Caribbean,2016,0.75796755862231,7.0,2.33333333333333,1.71962497989442,0.951537824831789,3.68902469279816,0.961285752584596,0.961285752584596,11.596604629635184,22.088475878350714,10.491908206323274,4.268568538275969,2.6184042545703616,4.287996616497938,0.4015334042802935,1.0986122886681098,22.071425810584373,11.589025024026094,1.0986122886681098,0.3896481309656091
ABW,High income,Latin America & Caribbean,2017,0.007357607309414,6.8,2.33333333333333,7.04853338603499,7.04065746506117,3.73375379915049,0.961285752584596,0.961285752584596,11.596678205031603,22.15658800701708,10.559944932991241,4.28020991137389,2.5948683134926145,4.297947633510251,0.3833480190545019,1.0986122886681098,22.088475878350714,11.596604629635184,1.0986122886681098,0.4015334042802935
ABW,High income,Latin America & Caribbean,2018,0.158975971141518,8.6,2.33333333333333,2.39708619981323,2.23442876498228,3.22501820314885,0.961285752584596,0.961285752584596,11.598267950134272,22.18027607814401,10.582042677594318,4.303534931012396,2.514317225475171,4.293916116876501,0.40684868692141685,1.0986122886681098,22.15658800701708,11.596678205031603,1.0986122886681098,0.3833480190545019
ABW,High income,Latin America & Caribbean,2019,0.270504632854835,8.3,2.33333333333333,-2.23244202651868,-2.496550426491,2.56243337150077,0.961285752584596,0.961285752584596,11.600972971658708,22.157698696108838,10.556760898752685,4.291951220941634,2.515438852572889,4.3072302348358,0.4547772452958163,1.0986122886681098,22.18027607814401,11.598267950134272,1.0986122886681098,0.40684868692141685
ABW,High income,Latin America & Caribbean,2020,-0.565684046703506,9.1,2.33333333333333,-26.2118202145169,-25.7932294186771,4.10096377494424,0.961285752584596,0.961285752584596,11.595316183139133,21.853727063475585,10.258455149599476,4.278673309632671,2.651547186381269,3.988847081164611,0.40194608687620303,1.0986122886681098,22.157698696108838,11.600972971658708,1.0986122886681098,0.4547772452958163
ABW,High income,Latin America & Caribbean,2021,-0.82021108315363,8.8,2.33333333333333,24.1326273569798,25.154963851554,4.10096377494424,0.961285752584596,0.961285752584596,11.587114148152441,22.069907446900977,10.482830597204545,4.347377391656311,2.651547186381269,4.273049080337605,0.3914958290768769,1.0986122886681098,21.853727063475585,11.595316183139133,1.0986122886681098,0.40194608687620303
ABW,High income,Latin America & Caribbean,2022,-0.362774222330685,8.8,2.33333333333333,8.51791810517545,8.91230807871956,4.10096377494424,0.961285752584596,0.961285752584596,11.583486439673765,22.151652564064744,10.568201164276202,4.457990550531743,2.651547186381269,4.483796365254674,0.4032511620037845,1.0986122886681098,22.069907446900977,11.587114148152441,1.0986122886681098,0.3914958290768769
AFG,Low income,South Asia,2001,0.762004896898895,45.6,1.85278199408184,-9.4319740700862,-10.1194841059326,13.14987660941,0.5198603854199589,0.5198603854199589,16.825358140163544,24.107507937255473,7.282837315508274,3.618700453010161,3.131011234844144,2.435437754962331,3.2077386375955097,0.6931471805599453,24.206576887161336,16.817738091571652,0.6931471805599453,3.2729999520350948
AFG,Low income,South Asia,2002,5.25202958527833,37.8,1.85278199408184,28.6000011706788,22.0201902696299,18.8227521829407,0.5198603854199589,0.5198603854199589,16.877878433493937,24.359044572166617,7.481729626430761,3.618700453010161,3.211251916855677,2.435437754962331,3.3099409679309457,0.6931471805599453,24.107507937255473,16.825358140163544,0.6931471805599453,3.2077386375955097
AFG,Low income,South Asia,2003,6.14519400188515,36.7,1.85278199408184,8.83227780288267,2.34567163632688,16.9238662341696,0.5198603854199589,0.5198603854199589,16.939330370724804,24.443682347582474,7.504902551817856,3.618700453010161,3.1659333474448426,2.435437754962331,3.3347561632948177,0.6931471805599453,24.359044572166617,16.877878433493937,0.6931471805599453,3.3099409679309457
AFG,Low income,South Asia,2004,3.57583485398158,44.2,1.85278199408184,1.41411799339429,-2.14821228495553,17.5540062570161,0.5198603854199589,0.5198603854199589,16.975088717719444,24.457724473763516,7.483198412272086,3.618700453010161,3.304201405871028,2.435437754962331,3.336793917501758,0.6931471805599453,24.443682347582474,16.939330370724804,0.6931471805599453,3.3347561632948177
AFG,Low income,South Asia,2005,3.51921696042587,33.9,1.85278199408184,11.2297148272859,7.38337728197978,16.5982122192596,0.5198603854199589,0.5198603854199589,17.010280885855995,24.564151853562517,7.554394948867315,3.618700453010161,3.3254711502096885,2.435437754962331,3.3509875699548477,0.6931471805599453,24.457724473763516,16.975088717719444,0.6931471805599453,3.336793917501758
AFG,Low income,South Asia,2006,4.09270201656348,31.9,1.85278199408184,5.35740324748592,1.13248505528998,16.3855371972017,0.961285752584596,0.5198603854199589,17.05120790437846,24.6163400782305,7.565650287789794,3.618700453010161,3.3745374108844635,2.435437754962331,3.360396222862335,1.0986122886681098,24.564151853562517,17.010280885855995,0.6931471805599453,3.3509875699548477
AFG,Low income,South Asia,2007,1.8925975396006,28.8,1.85278199408184,13.8263195471281,11.6923032922081,17.7473095255876,0.961285752584596,0.961285752584596,17.07013387903706,24.745843666164312,7.676173679217193,3.618700453010161,3.327989984676567,2.435437754962331,3.399770932300172,1.0986122886681098,24.6163400782305,17.05120790437846,1.0986122886681098,3.360396222862335
AFG,Low income,South Asia,2008,2.18654618162979,21.2,1.85278199408184,3.92498381999467,1.6772791560615,17.839116299,0.961285752584596,0.961285752584596,17.09199934001861,24.784342809624984,7.692799710830736,3.618700453010161,3.3291866754689163,2.435437754962331,3.5094372865372043,1.0986122886681098,24.745843666164312,17.07013387903706,1.0986122886681098,3.399770932300172
AFG,Low income,South Asia,2009,3.64638090813246,16.5,1.85278199408184,21.3905283926492,17.0438963216074,13.14987660941,0.961285752584596,0.961285752584596,17.12846314774784,24.97818547938564,7.8501121522472666,3.618700453010161,3.131011234844144,2.435437754962331,3.6014973801155685,1.0986122886681098,24.784342809624984,17.09199934001861,1.0986122886681098,3.5094372865372043
AFG,Low income,South Asia,2010,2.93468670173474,15.2,1.85278199408184,14.3624414710737,11.0550305527288,12.5225768432907,0.961285752584596,0.961285752584596,17.157810013712236,25.112388009617042,7.954929021000044,3.618700453010161,3.097901634285866,2.435437754962331,3.702057035253676,1.0986122886681098,24.97818547938564,17.12846314774784,1.0986122886681098,3.6014973801155685
AFG,Low income,South Asia,2011,3.69150308391849,12.6,1.85278199408184,0.426354776777345,-3.21329500579925,13.7791892429929,0.961285752584596,0.961285752584596,17.194725043270065,25.116642494216677,7.922280125422104,3.618700453010161,3.167172024425191,2.435437754962331,3.8024277164951648,1.0986122886681098,25.112388009617042,17.157810013712236,1.0986122886681098,3.702057035253676
AFG,Low income,South Asia,2012,4.04786256315645,15.4,1.85278199408184,12.7522870926697,8.27936899310519,12.4860851363953,0.961285752584596,0.961285752584596,17.235203667549897,25.236665571039897,8.001796852671987,4.0164808034853055,3.0981899018371717,2.9642437943672184,3.756634227897472,1.0986122886681098,25.116642494216677,17.194725043270065,1.0986122886681098,3.8024277164951648
AFG,Low income,South Asia,2013,3.41822667584596,16.9,1.85278199408184,5.60074465863221,2.0520682606117,11.4998672561905,0.961285752584596,0.961285752584596,17.269385933208728,25.291160807990117,8.022103089451592,3.618700453010161,3.0654731131949586,2.435437754962331,3.7193939622657846,1.0986122886681098,25.236665571039897,17.235203667549897,1.0986122886681098,3.756634227897472
AFG,Low income,South Asia,2014,3.63251884652008,19.1,1.85278199408184,2.72454336219565,-0.939984755736006,11.477587555803,0.961285752584596,0.961285752584596,17.305711120545837,25.31804169151623,8.012661898140168,3.618700453010161,3.101427577981925,2.435437754962331,3.7269870464636354,1.0986122886681098,25.291160807990117,17.269385933208728,1.0986122886681098,3.7193939622657846
AFG,Low income,South Asia,2015,3.11995924146907,17.7,1.85278199408184,1.45131466066431,-1.66505744749013,11.4200060049012,0.961285752584596,0.961285752584596,17.33691071202379,25.332450530421273,7.995876753370399,3.618700453010161,3.1408728767333574,2.435437754962331,3.7268400849468466,1.0986122886681098,25.31804169151623,17.305711120545837,1.0986122886681098,3.7269870464636354
AFG,Low income,South Asia,2016,2.53571991833963,20.2,1.85278199408184,2.26031420279821,-0.300121027406746,4.1141966128347,0.961285752584596,0.961285752584596,17.362267910467104,25.354802006667594,7.99287204442997,3.618700453010161,2.439456574515272,2.435437754962331,3.711281794910978,1.0986122886681098,25.332450530421273,17.33691071202379,1.0986122886681098,3.7268400849468466
