future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_MOZ_322,MOZ,39.202188328635245,46.93608832033812,48.2499815774557,0,95.5
id_MOZ_323,MOZ,39.202188328635245,39.51419017155205,48.2499815774557,0,95.5
id_MOZ_324,MOZ,39.202188328635245,58.71706856368543,48.2499815774557,1,95.5
id_MOZ_325,MOZ,39.202188328635245,42.225246442243424,48.2499815774557,0,95.5
id_MOZ_326,MOZ,39.202188328635245,49.9112190992356,48.2499815774557,1,95.5
id_MOZ_327,MOZ,39.202188328635245,48.98103182332859,48.2499815774557,1,95.5
id_MOZ_328,MOZ,39.202188328635245,40.77977304439022,48.2499815774557,0,95.5
id_MOZ_329,MOZ,39.202188328635245,40.57056317768526,48.2499815774557,0,95.5
id_MOZ_33,MOZ,39.202188328635245,40.37468303294064,48.2499815774557,0,95.5
id_MOZ_330,MOZ,39.202188328635245,34.79124497641482,48.2499815774557,0,95.5
id_MOZ_331,MOZ,39.202188328635245,63.02550024064286,48.2499815774557,1,95.5
id_MOZ_332,MOZ,39.202188328635245,63.85136671193285,48.2499815774557,1,95.5
id_MOZ_333,MOZ,39.202188328635245,39.568506843708384,48.2499815774557,0,95.5
id_MOZ_334,MOZ,39.202188328635245,49.51673348030005,48.2499815774557,1,95.5
id_MOZ_335,MOZ,39.202188328635245,41.72374587151389,48.2499815774557,0,95.5
id_MOZ_336,MOZ,39.202188328635245,63.85448946961076,48.2499815774557,1,95.5
id_MOZ_337,MOZ,39.202188328635245,48.38483911039978,48.2499815774557,1,95.5
id_MOZ_338,MOZ,39.202188328635245,40.547649139665545,48.2499815774557,0,95.5
id_MOZ_339,MOZ,39.202188328635245,54.0028364402696,48.2499815774557,1,95.5
id_MOZ_34,MOZ,39.202188328635245,35.783529247511986,48.2499815774557,0,95.5
id_MOZ_340,MOZ,39.202188328635245,39.85335740225559,48.2499815774557,0,95.5
id_MOZ_341,MOZ,39.202188328635245,53.88163981519164,48.2499815774557,1,95.5
id_MOZ_342,MOZ,39.202188328635245,43.24722455660934,48.2499815774557,0,95.5
id_MOZ_343,MOZ,39.202188328635245,45.18192271158462,48.2499815774557,0,95.5
id_MOZ_344,MOZ,39.202188328635245,57.032601694592934,48.2499815774557,1,95.5
id_MOZ_345,MOZ,39.202188328635245,40.200411344451226,48.2499815774557,0,95.5
id_MOZ_346,MOZ,39.202188328635245,38.02356340567547,48.2499815774557,0,95.5
id_MOZ_347,MOZ,39.202188328635245,37.443137981894154,48.2499815774557,0,95.5
id_MOZ_348,MOZ,39.202188328635245,43.95263576244872,48.2499815774557,0,95.5
id_MOZ_349,MOZ,39.202188328635245,49.111354989121075,48.2499815774557,1,95.5
id_MOZ_35,MOZ,39.202188328635245,42.21697161202541,48.2499815774557,0,95.5
id_MOZ_350,MOZ,39.202188328635245,55.450407373184966,48.2499815774557,1,95.5
id_MOZ_351,MOZ,39.202188328635245,78.02043319599855,48.2499815774557,1,95.5
id_MOZ_352,MOZ,39.202188328635245,52.360671936517925,48.2499815774557,1,95.5
id_MOZ_353,MOZ,39.202188328635245,68.17654177255491,48.2499815774557,1,95.5
