x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,coverage,density,x_log_signed_con_primary_energy_twh__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_electricity_access_pct__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.5089879107751856,0.1042219973021803,0.8999837131210742,0.7439024390243902,0.9289340101522844,4.410020521818602,9.491393287459502,4.149490868242435,"['>', '>', '<']",,,False
0.5111978967407916,0.1010886483381762,0.8998342949608494,0.741869918699187,0.9311224489795918,4.41183784240354,9.299025949292783,4.149406217984963,"['>', '>', '<']",,,False
0.5113681110214486,0.1049262464393887,0.8997622662847605,0.741869918699187,0.9311224489795918,4.412156957594828,9.552193626550496,4.1493654113924645,"['>', '>', '<']",,,False
0.515023939726338,0.1010313873839545,0.8999906587419105,0.7398373983739838,0.93573264781491,4.413923090295063,9.292593745630125,4.149494803163005,"['>', '>', '<']",,,False
0.5150123082046347,0.1010886483381762,0.8999947980964015,0.7398373983739838,0.93573264781491,4.413912583875923,9.299025949292783,4.14949714824223,"['>', '>', '<']",,,False
0.5150123082046347,0.1010886483381762,0.8999911240407733,0.7398373983739838,0.93573264781491,4.413912583875923,9.299025949292783,4.149495066769975,"['>', '>', '<']",,,False
0.515023939726338,0.1017299371608477,0.8999937208759039,0.7398373983739838,0.93573264781491,4.413923090295063,9.371012033208942,4.149496537961711,"['>', '>', '<']",,,False
0.5150123082046347,0.1010886483381762,0.8999592503133295,0.7398373983739838,0.93573264781491,4.413912583875923,9.299025949292783,4.149477009264578,"['>', '>', '<']",,,False
0.5183954696153253,0.1016111441590028,0.8999118090195062,0.7357723577235772,0.9378238341968912,4.41608498709377,9.357718640990424,4.149450132225462,"['>', '>', '<']",,,False
0.5182723295031203,0.1034583275773766,0.8999817601673304,0.7357723577235772,0.9378238341968912,4.416000650364954,9.430967461366151,4.149489761830491,"['>', '>', '<']",,,False
