x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,vulnerability_indicator
4.256848127195537,18.304313282926223,3.933282800051374,0
4.215836907352773,29.593192600452987,4.108331572718844,0
4.696868805383001,20.871890427336044,4.061789121558328,1
4.200455196411049,25.402136018193964,3.9571255691508487,0
4.584022947103843,20.038686833326995,3.9357618716092104,1
4.536283233836828,22.564989018612447,4.189379314924728,1
4.051567103799728,27.104286927445372,4.229546238023501,0
4.017250778911459,28.349774316422433,4.041239347827134,0
4.185195995253332,10.530173461063214,3.956028043544673,0
4.0276775242105884,21.93744251544299,4.0604807125350275,0
4.860431100428812,18.145543270318505,3.8715547710204623,1
4.86179031267526,19.32117360886319,4.240306702942912,1
4.0912442766975285,17.425806086883235,3.9467822612108696,0
4.506919434506768,6.315282887907147,4.034925318778925,1
4.254562140019136,28.330389230032104,3.818913858162884,0
4.7207681288051395,18.441128131707785,3.9602154497875817,1
4.3937645711572575,20.7678666909129,3.8337154122362,1
4.183636717454473,36.723887590664376,3.740713101132106,0
4.327926226130282,20.45863213272141,3.733868742116856,1
4.142065592513703,10.14479388807912,3.6939676992315262,0
4.190161317182856,9.87137935581178,4.055023018411944,0
4.637539338408256,25.339936020181963,3.995304131763992,1
4.119651688237079,12.70273525047176,3.9790425623314767,0
4.257208049235171,29.37878018206049,3.9002306671483447,0
4.555743534447629,46.345015241839675,3.9435175814535057,1
4.181705030522826,24.568692038364343,4.016940051496285,0
4.451047740864815,9.794068795916644,4.251527493997275,0
4.2473823264090935,15.039379988797371,3.991330344826445,0
4.337940582396255,21.275007755562974,3.9306949737159744,0
4.346846646191503,22.78023543458205,3.870055137615627,1
4.320093367379592,20.2155162767163,3.977318568559087,0
4.571579627704779,25.62744325940924,4.074730608359717,1
5.055081201946899,19.23653159373918,3.961380241296632,1
4.643989236868604,15.711191743704711,3.860955517318251,1
4.970798780928399,26.455008756128024,4.021901724495683,1
4.207803433285994,36.97145480705761,3.850286345359193,0
4.204748915095048,24.54788587660663,3.887280178572516,1
3.7690163707505286,15.836236260467176,4.166974553827227,0
4.064241766505051,19.256235497665287,3.892533772541894,0
4.241098267531142,14.9457532841561,4.097920788628023,0
4.1656246769848435,32.41309630969699,4.044942203471381,0
4.643521630822061,18.68136140910568,4.048779666266071,1
4.353497961680025,0.0,3.976747898655261,0
4.527803056306659,7.164936864369643,3.835946208277628,1
4.368743752864782,9.874416409517808,3.946493281140236,0
4.696838184616206,32.51504481908821,3.705478601488237,1
4.461040402004965,12.09778357625644,3.807350114006194,1
4.430693054616398,54.80362482902054,4.104048277411747,1
4.383040058092087,39.5074145693044,4.019209435001307,0
4.790822002147021,29.604012620385543,3.8639525243171424,1
4.571318344665654,24.14799245287165,4.004596136041624,1
4.104968436451106,26.64527962391199,3.867693874551864,0
5.001027071406772,14.887199084203562,3.9244779250162503,1
4.225039877846088,21.104741054318875,3.9245859402801777,0
4.620547927671881,32.52496486564756,4.0383999229796155,1
4.625235898014994,3.8708606255626408,3.861419988579343,1
4.260668417623405,21.396949652768132,4.14343524606237,0
4.89851852974606,47.06497632994909,4.138118576486141,1
4.60804259324282,28.51108914950084,4.276117903384059,1
4.126476453165145,26.965956810323565,4.055073333574524,0
4.387939559736174,5.873792763515057,4.0824678353398625,0
5.029508682563963,34.15142398139598,4.145639786059469,1
4.836151207402168,26.140153732346327,3.8322845013599625,1
4.810481585275258,40.196748193103176,4.079132919397581,1
4.445464145593973,4.387842879410347,3.950356204273212,0
4.260455497601935,5.217629786530212,4.228376408586822,0
4.211416941448181,22.437702628434145,3.792107024153091,0
