con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
86.47957075277048,5.969047394424875,1.9225608681906945,1
94.68995700257692,6.8898452606350755,1.927167354534492,1
53.60968160094888,6.301487342519258,1.988293349686422,0
100.0,6.273328312930845,1.5015454615094612,1
97.92189935786628,5.838395996892939,1.557429569760548,1
82.31135451661598,5.865313247206372,1.8396330855473824,0
86.6772241354683,5.786130264287959,1.8045444160929636,1
73.14645068381121,6.308123806580126,1.4490026678411274,0
69.40062718273802,4.8179891811301605,1.3599710550367552,1
38.36847186702034,5.210839698739167,1.8616098838336028,0
100.0,5.708400776527589,1.434747331500243,1
89.07210140960396,5.748644311139235,1.9112802892807943,1
68.00092162347157,6.6456690268980285,1.5621713291450705,0
79.21338973268837,5.68863855016193,1.476059053714283,0
80.93494135701047,4.711942106403254,1.5594525646541149,1
70.79223426837834,5.420644636401862,1.616974808233238,0
72.98792808238304,5.211364462649404,1.4400851540185404,0
58.50733682776898,6.5293835817231765,1.5287533736416663,0
52.08841580090743,4.727943248385677,1.7586128455974193,0
71.83601494073267,6.30216255217616,1.6407054645984578,0
69.7100306905825,5.4975291283363195,1.8858426691711745,0
81.56491970829998,4.981774999631174,1.6081722922680666,1
63.368455195227355,6.322064524894283,1.861859336772812,0
89.4662289861017,5.949609940278308,1.9596679845929057,1
81.1218466719441,5.596596244049699,2.114069242482045,0
74.55068341344644,6.108276361865228,2.0075768699735153,0
69.04297477479804,6.101968590939302,1.6294198959123207,0
92.18947192188682,6.291408814171418,1.6878594317686284,1
100.0,4.657854729538504,1.6942132084765134,1
97.81162363313604,4.800338456072494,1.845889231462564,1
82.03584376181416,7.335537757654365,1.8311682451868612,0
74.50640968988537,6.1330664659232905,1.5051752916723289,0
57.55884763793194,5.562632172615644,1.8874095001668032,0
79.72053660148717,6.358387238675454,1.634276363583001,0
70.95845603377805,6.586642323514565,2.0610650316825394,0
74.15102479139574,5.710163281575842,1.2903702728067068,0
60.88250006634085,6.641913605489143,1.7018369206786743,0
100.0,6.6932480525469344,1.5331006603792166,1
70.76140351654998,6.132944253151152,1.5462727823963462,0
98.64759162007996,6.196004330206067,1.729687576518204,1
78.37433342468222,6.108536805933527,1.8843550574715389,0
100.0,6.291496196462633,1.253595750422226,1
87.96366156235459,6.4279305522154315,1.813062484833472,1
61.51985466559457,6.0004257483532175,1.702765358192642,0
68.7686305151542,6.8014632340426875,1.565502786300134,0
77.48601227611414,6.122450539914843,1.638685243861434,1
78.37644524935419,6.039157484505046,1.7269581118734112,1
87.35446141207566,4.911062190484572,1.6713659632647295,1
69.0993117867425,5.1509600069884565,1.6929372270637704,0
78.23463485919478,6.057380943571397,1.2339520876239356,1
49.66000045662301,6.523200125038044,1.238169593740826,0
63.65982478966018,6.58236209046105,1.095863569484799,0
75.2904176701523,5.880384637427932,1.5934534597516228,0
86.01844667019435,5.279214632414092,1.8067680047094203,1
61.23425719121219,6.703980887355643,1.7579792880443197,0
71.8368031779483,5.79456670253288,2.318604179823362,0
81.9432762315173,5.733254755357075,1.679342481124868,1
69.51817253783261,6.182797974896923,1.428065280446701,0
93.23068358589754,5.373173346708992,1.7749622446756614,1
93.7383169007732,6.835827405736711,1.61796709341494,1
87.99022445484385,6.0175390184043165,1.621462491045019,1
59.810598762345755,6.426309546488891,1.7728873471718076,0
81.70969281214937,5.108592842052834,1.5940387630363468,1
81.88814896094226,7.448496807086209,1.567149487650355,0
