future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_JPN_362,JPN,1156.9285210437156,1048.210661832047,1087.8404723653855,0,760.3
id_JPN_363,JPN,1156.9285210437156,1108.1419410938045,1087.8404723653855,1,760.3
id_JPN_364,JPN,1156.9285210437156,1160.7163035949454,1087.8404723653855,1,760.3
id_JPN_365,JPN,1156.9285210437156,1299.4337480641627,1087.8404723653855,1,760.3
id_JPN_366,JPN,1156.9285210437156,1162.7061473683084,1087.8404723653855,1,760.3
id_JPN_367,JPN,1156.9285210437156,1049.1847611756382,1087.8404723653855,0,760.3
id_JPN_368,JPN,1156.9285210437156,991.14536047516,1087.8404723653855,0,760.3
id_JPN_369,JPN,1156.9285210437156,1126.893672087037,1087.8404723653855,1,760.3
id_JPN_37,JPN,1156.9285210437156,1143.4954552268334,1087.8404723653855,1,760.3
id_JPN_370,JPN,1156.9285210437156,1205.441294004703,1087.8404723653855,1,760.3
id_JPN_371,JPN,1156.9285210437156,1157.1112207990643,1087.8404723653855,1,760.3
id_JPN_372,JPN,1156.9285210437156,1156.9379715038788,1087.8404723653855,1,760.3
id_JPN_373,JPN,1156.9285210437156,1148.6029168611626,1087.8404723653855,1,760.3
id_JPN_374,JPN,1156.9285210437156,1102.7519994341833,1087.8404723653855,1,760.3
