con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.4033889898591719,0.8990991711086543,0.8996502390638929,0.792,0.8232848232848233,73.71107282884111,6.642664959926719,1.978651069497368,"['>', '<', '<']",,,False
0.4033889898591719,0.8985191160964562,0.8998229914777324,0.792,0.8232848232848233,73.71107282884111,6.641050391996929,1.9788691667235936,"['>', '<', '<']",,,False
0.4055783345956012,0.8991012762326923,0.8999955438519165,0.79,0.8263598326359832,73.82537800650336,6.642672857648972,1.9789693955692895,"['>', '<', '<']",,,False
0.4058201092069424,0.8990890089830618,0.8992652872090238,0.79,0.8263598326359832,73.83807696532938,6.642626835025773,1.9781650737887624,"['>', '<', '<']",,,False
0.4058201092069424,0.8998742396470635,0.8999854632597345,0.79,0.8263598326359832,73.83807696532938,6.645572758200232,1.9789690653430867,"['>', '<', '<']",,,False
0.4058201092069424,0.8999235758069307,0.8994362904063183,0.79,0.8263598326359832,73.83807696532938,6.645681709341646,1.9783809626564008,"['>', '<', '<']",,,False
0.4098679067505925,0.8995753146394914,0.8999542847116787,0.788,0.8294736842105264,73.94920074396985,6.644451291416518,1.9789680439771449,"['>', '<', '<']",,,False
0.4098679067505925,0.8995581249240808,0.8999542847116787,0.788,0.8294736842105264,73.94920074396985,6.644386801345878,1.9789680439771449,"['>', '<', '<']",,,False
0.4134072151771883,0.8999040195578745,0.8994839318407997,0.786,0.8326271186440678,74.0729828885095,6.6456712336700825,1.978441109223866,"['>', '<', '<']",,,False
0.4134072151771883,0.899844593842582,0.8999128948897575,0.786,0.8326271186440678,74.0729828885095,6.645461537043888,1.9789666881040493,"['>', '<', '<']",,,False
0.420141722547629,0.8992177083384104,0.8999773915505774,0.782,0.8390557939914163,74.20339758862988,6.643109672019845,1.9789688009251023,"['>', '<', '<']",,,False
0.4200091929348659,0.8997618582066249,0.8999973010925714,0.782,0.8390557939914163,74.20069237703528,6.645151140572515,1.9789694531340536,"['>', '<', '<']",,,False
0.420141722547629,0.8999773642426719,0.8999856445268803,0.782,0.8390557939914163,74.20339758862988,6.645710522125995,1.9789690712811467,"['>', '<', '<']",,,False
0.4197432718269123,0.8997618582066249,0.8999868882307446,0.782,0.8390557939914163,74.19526436099052,6.645151140572515,1.9789691120231585,"['>', '<', '<']",,,False
0.4288686872465997,0.8998872948775847,0.8991793954883446,0.778,0.8438177874186551,74.43369278091839,6.645621737064537,1.9780566368319668,"['>', '<', '<']",,,False
0.4274812861563489,0.8998872948775847,0.8991793954883446,0.778,0.8438177874186551,74.41028898622538,6.645621737064537,1.9780566368319668,"['>', '<', '<']",,,False
0.4346608242129964,0.8998627942204726,0.8994594160408297,0.776,0.849015317286652,74.55591123701187,6.645529818782578,1.978410158409036,"['>', '<', '<']",,,False
0.4338609039091364,0.8998872948775847,0.8991793954883446,0.776,0.849015317286652,74.55159518526007,6.645621737064537,1.9780566368319668,"['>', '<', '<']",,,False
0.4381464647248729,0.8999948990353983,0.8999742686161664,0.774,0.8524229074889867,74.63821882653201,6.645719914966565,1.9789686986221076,"['>', '<', '<']",,,False
0.4433302221470017,0.8999530712538998,0.8999930790659745,0.772,0.8577777777777778,75.04096929470866,6.6456975091309705,1.9789693148263243,"['>', '<', '<']",,,False
0.4428331506739056,0.8999530712538998,0.8999957213293435,0.772,0.8577777777777778,75.02628186236284,6.6456975091309705,1.9789694013832035,"['>', '<', '<']",,,False
0.4472661044693524,0.8999673829062015,0.8991221852999567,0.77,0.8612975391498882,75.21600350824944,6.645705175435926,1.9779844098620396,"['>', '<', '<']",,,False
0.4472661044693524,0.8999673829062015,0.8999955669949724,0.77,0.8612975391498882,75.21600350824944,6.645705175435926,1.9789693963274235,"['>', '<', '<']",,,False
0.4472661044693524,0.8999673829062015,0.8999822819829526,0.77,0.8612975391498882,75.21600350824944,6.645705175435926,1.9789689611288763,"['>', '<', '<']",,,False
0.4505938201831087,0.8999597597715572,0.8992529379727363,0.768,0.8629213483146068,75.37119321419944,6.645701091960889,1.9781494830706912,"['>', '<', '<']",,,False
0.450104871284753,0.8982125247792881,0.8992331086621338,0.768,0.8629213483146068,75.34329736389097,6.640353536426131,1.9781244488755432,"['>', '<', '<']",,,False
0.4505938201831087,0.8999980740021021,0.8995902181593929,0.768,0.8629213483146068,75.37119321419944,6.645721615697023,1.978575294042218,"['>', '<', '<']",,,False
0.4557552841901733,0.899910354001903,0.8999245133212926,0.764,0.8681818181818182,75.46772293534303,6.645674626833822,1.978967068707734,"['>', '<', '<']",,,False
0.4557552841901733,0.8999653063145906,0.8999885061530107,0.764,0.8681818181818182,75.46772293534303,6.645704063070685,1.9789691650240453,"['>', '<', '<']",,,False
0.4646501806211774,0.8999205605946643,0.899458553527458,0.758,0.8732718894009217,75.75628702967099,6.645680094186648,1.978409069499366,"['>', '<', '<']",,,False
0.4646501806211774,0.8991611857614897,0.8994585889370684,0.758,0.8732718894009217,75.75628702967099,6.642897618190487,1.9784091142034468,"['>', '<', '<']",,,False
0.4709723958979107,0.8999541151689444,0.8999797937306949,0.756,0.8790697674418605,76.12779771752133,6.645698068323641,1.9789688796171876,"['>', '<', '<']",,,False
0.4713795577771842,0.8998391338627836,0.8999565780124817,0.756,0.8790697674418605,76.1633991538237,6.645441053023386,1.9789681191024944,"['>', '<', '<']",,,False
0.4734345582860967,0.8990024699611261,0.8989001997763082,0.754,0.8808411214953271,76.22639587931296,6.642302169520588,1.9777041566030904,"['>', '<', '<']",,,False
0.4732996966503141,0.8985822837672668,0.8994757281404129,0.754,0.8808411214953271,76.21901920351065,6.641193966654245,1.9784307521801676,"['>', '<', '<']",,,False
0.4734345582860967,0.8989818476781284,0.8999645152527906,0.754,0.8808411214953271,76.22639587931296,6.642224801602881,1.978968379115466,"['>', '<', '<']",,,False
0.4734345582860967,0.8990024699611261,0.8989056060937045,0.754,0.8808411214953271,76.22639587931296,6.642302169520588,1.9777109819944236,"['>', '<', '<']",,,False
0.4732996966503141,0.8985822837672668,0.8994785146180799,0.754,0.8808411214953271,76.21901920351065,6.641193966654245,1.978434270064732,"['>', '<', '<']",,,False
