iso_alpha_3,year,avg_policy_score,policy_count,dominant_topic,dominant_category,log_policy_count,policy_index,policy_index_geom_7
MNE,2027,0.7272727272727273,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.8072048362094548,1.2740723498551874
MNE,2028,0.7272727272727273,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.8072048362094548,1.2740723498551874
MNG,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1989,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1990,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1991,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1992,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1993,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1994,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1995,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1996,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1997,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1998,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,1999,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2000,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2001,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2002,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2003,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2004,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2005,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2006,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MNG,2007,0.75,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,1.0397207708399179,1.0482406781573688
MNG,2008,0.75,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,1.0397207708399179,1.0482406781573688
MNG,2009,0.75,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,1.0397207708399179,1.0482406781573688
MNG,2010,0.625,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
MNG,2011,0.625,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
MNG,2012,0.625,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
MNG,2013,0.65,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.1646436549982357,1.0138201889285896
MNG,2014,0.5833333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.1351142536155994,0.9588552338850485
MNG,2015,0.5357142857142857,7,Cross-cutting / Economy-wide,Other,2.0794415416798357,1.1139865401856262,0.919950753733381
MNG,2016,0.5625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.2359388247516234,0.9793693837081398
MNG,2017,0.5625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.2359388247516234,0.9793693837081398
MNG,2018,0.5625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.2359388247516234,0.9793693837081398
MNG,2019,0.6111111111111112,9,Cross-cutting / Economy-wide,Other,2.302585092994046,1.4071353346074726,1.0687992590229454
MNG,2020,0.6111111111111112,9,Cross-cutting / Economy-wide,Other,2.302585092994046,1.4071353346074726,1.0687992590229454
MNG,2021,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2022,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2023,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2024,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2025,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2026,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2027,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MNG,2028,0.575,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.378789781859063,1.0375590259764749
MOZ,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1989,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1990,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1991,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1992,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1993,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1994,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1995,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1996,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1997,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MOZ,1998,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MOZ,1999,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MOZ,2000,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2001,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2002,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2003,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2004,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2005,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2006,0.5833333333333334,3,Energy,Solar Power,1.3862943611198906,0.8086717106532696,0.8573248920113615
MOZ,2007,0.55,5,Energy,Solar Power,1.791759469228055,0.9854677080754303,0.8869934272777796
MOZ,2008,0.55,5,Energy,Solar Power,1.791759469228055,0.9854677080754303,0.8869934272777796
MOZ,2009,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2010,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2011,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2012,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2013,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2014,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2015,0.5,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.9729550745276566,0.8476091015362177
MOZ,2016,0.5714285714285714,7,Energy,Solar Power,2.0794415416798357,1.1882523095313346,0.9686961160413918
MOZ,2017,0.5714285714285714,7,Energy,Solar Power,2.0794415416798357,1.1882523095313346,0.9686961160413918
MOZ,2018,0.5714285714285714,7,Energy,Solar Power,2.0794415416798357,1.1882523095313346,0.9686961160413918
MOZ,2019,0.6388888888888888,9,Energy,Solar Power,2.302585092994046,1.4710960316350847,1.1074911595716805
MOZ,2020,0.6388888888888888,9,Energy,Solar Power,2.302585092994046,1.4710960316350847,1.1074911595716805
MOZ,2021,0.6136363636363636,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.5248290805517275,1.1121544895460267
MOZ,2022,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2023,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2024,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2025,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2026,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2027,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MOZ,2028,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
MRT,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1989,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1990,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1991,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1992,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1993,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1994,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1995,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1996,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1997,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1998,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,1999,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MRT,2000,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2001,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2002,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2003,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2004,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2005,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2006,0.8333333333333334,3,Energy,Solar Power,1.3862943611198906,1.1552453009332422,1.1404257148643862
MRT,2007,0.6875,4,Energy,Solar Power,1.6094379124341003,1.106488564798444,1.0223795709064163
MRT,2008,0.6875,4,Energy,Solar Power,1.6094379124341003,1.106488564798444,1.0223795709064163
MRT,2009,0.6875,4,Energy,Solar Power,1.6094379124341003,1.106488564798444,1.0223795709064163
MRT,2010,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2011,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2012,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2013,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2014,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2015,0.75,5,Energy,Fossil Fuel Extraction,1.791759469228055,1.3438196019210413,1.1367874248827985
MRT,2016,0.75,6,Energy,Solar Power,1.9459101490553132,1.4594326117914849,1.1723805875556983
MRT,2017,0.75,6,Energy,Solar Power,1.9459101490553132,1.4594326117914849,1.1723805875556983
MRT,2018,0.75,6,Energy,Solar Power,1.9459101490553132,1.4594326117914849,1.1723805875556983
MRT,2019,0.78125,8,Energy,Solar Power,2.1972245773362196,1.7165817010439215,1.2737392337592544
MRT,2020,0.78125,8,Energy,Solar Power,2.1972245773362196,1.7165817010439215,1.2737392337592544
MRT,2021,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2022,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2023,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2024,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2025,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2026,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2027,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MRT,2028,0.7222222222222222,9,Energy,Solar Power,2.302585092994046,1.6629781227179221,1.2216215288481924
MSR,2005,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2006,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2007,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2008,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2009,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2010,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2011,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2012,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2013,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MSR,2014,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2015,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2016,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2017,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2018,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2019,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2020,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2021,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2022,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2023,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2024,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2025,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2026,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2027,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MSR,2028,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
MUS,2000,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2001,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2002,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2003,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2004,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2005,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2006,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MUS,2007,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
MUS,2008,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
MUS,2009,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
MUS,2010,0.75,3,Energy,Solar Power,1.3862943611198906,1.0397207708399179,1.0482406781573688
MUS,2011,0.75,3,Energy,Solar Power,1.3862943611198906,1.0397207708399179,1.0482406781573688
MUS,2012,0.75,4,Energy,Solar Power,1.6094379124341003,1.2070784343255752,1.096081913716444
MUS,2013,0.8,5,Energy,Solar Power,1.791759469228055,1.433407575382444,1.1970222957910759
MUS,2014,0.8,5,Energy,Solar Power,1.791759469228055,1.433407575382444,1.1970222957910759
MUS,2015,0.7083333333333334,6,Energy,Solar Power,1.9459101490553132,1.3783530222475135,1.1199786703302645
MUS,2016,0.5555555555555556,9,Cross-cutting / Economy-wide,Other,2.302585092994046,1.2792139405522478,0.9903346988700019
MUS,2017,0.525,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.2588950182191447,0.9647304350796498
MUS,2018,0.525,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.2588950182191447,0.9647304350796498
MUS,2019,0.5454545454545454,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.355403627157091,1.0121458561407732
MUS,2020,0.5454545454545454,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.355403627157091,1.0121458561407732
MUS,2021,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2022,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2023,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2024,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2025,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2026,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2027,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MUS,2028,0.5384615384615384,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.4210308697928313,1.0331166416443955
MWI,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
MWI,1980,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1981,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1982,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1983,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1984,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1985,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1986,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1987,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1988,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1989,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1990,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1991,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1992,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1993,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1994,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1995,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1996,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1997,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1998,0.5,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.5493061443340549,0.7154845405526277
MWI,1999,0.4166666666666667,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.5776226504666211,0.655002571330519
MWI,2000,0.5,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.8047189562170501,0.7924465962305567
MWI,2001,0.5,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.8047189562170501,0.7924465962305567
