iso_alpha_3,year,policy_flow_raw_stock,policy_flow_jur_stock,policy_flow_jur_nlp_stock
GHA,2017,218,216.5,150.875
GHA,2018,238,235.75,163.5625
GHA,2019,260,255.5,176.6875
GHA,2020,282,275.25,189.8125
GHA,2021,306,297.0,203.4375
GHA,2022,329,317.75,216.8125
GHA,2023,352,338.5,230.1875
GHA,2024,375,359.25,243.5625
GHA,2025,398,380.0,256.9375
GHA,2026,421,400.75,270.3125
GHA,2027,444,421.5,283.6875
GHA,2028,467,442.25,297.0625
GHA,2029,490,463.0,310.4375
GHA,2030,513,483.75,323.8125
GIN,1971,1,0.25,0.1875
GIN,1972,2,0.5,0.375
GIN,1973,3,0.75,0.5625
GIN,1974,4,1.0,0.75
GIN,1975,5,1.25,0.9375
GIN,1976,6,1.5,1.125
GIN,1977,7,1.75,1.3125
GIN,1978,8,2.0,1.5
GIN,1979,9,2.25,1.6875
GIN,1980,10,2.5,1.875
GIN,1981,11,2.75,2.0625
GIN,1982,12,3.0,2.25
GIN,1983,13,3.25,2.4375
GIN,1984,14,3.5,2.625
GIN,1985,15,3.75,2.8125
GIN,1986,16,4.0,3.0
GIN,1987,17,4.25,3.1875
GIN,1988,18,4.5,3.375
GIN,1989,20,5.75,4.3125
GIN,1990,22,7.0,5.25
GIN,1991,24,8.25,6.1875
GIN,1992,26,9.5,7.125
GIN,1993,29,11.75,8.8125
GIN,1994,32,14.0,10.5
GIN,1995,35,16.25,12.1875
GIN,1996,38,18.5,13.875
GIN,1997,41,20.75,15.5625
GIN,1998,44,23.0,17.25
GIN,1999,47,25.25,18.9375
GIN,2000,51,28.5,21.375
GIN,2001,55,31.75,23.8125
GIN,2002,59,35.0,26.25
GIN,2003,63,38.25,28.6875
GIN,2004,67,41.5,31.125
GIN,2005,71,44.75,33.5625
GIN,2006,75,48.0,36.0
GIN,2007,79,51.25,38.4375
GIN,2008,83,54.5,40.875
GIN,2009,87,57.75,43.3125
GIN,2010,91,61.0,45.75
GIN,2011,95,64.25,48.1875
GIN,2012,99,67.5,50.625
GIN,2013,103,70.75,53.0625
GIN,2014,107,74.0,55.5
GIN,2015,111,77.25,57.9375
GIN,2016,116,80.75,60.5625
GIN,2017,121,84.25,63.1875
GIN,2018,126,87.75,65.8125
GIN,2019,133,91.75,68.875
GIN,2020,140,95.75,71.9375
GIN,2021,149,101.75,75.5
GIN,2022,157,106.75,78.8125
GIN,2023,165,111.75,82.125
GIN,2024,173,116.75,85.4375
GIN,2025,181,121.75,88.75
GIN,2026,189,126.75,92.0625
GIN,2027,197,131.75,95.375
GIN,2028,205,136.75,98.6875
GIN,2029,213,141.75,102.0
GIN,2030,221,146.75,105.3125
GMB,1971,1,0.25,0.1875
GMB,1972,2,0.5,0.375
GMB,1973,3,0.75,0.5625
GMB,1974,4,1.0,0.75
GMB,1975,5,1.25,0.9375
GMB,1976,6,1.5,1.125
GMB,1977,7,1.75,1.3125
GMB,1978,8,2.0,1.5
GMB,1979,9,2.25,1.6875
GMB,1980,10,2.5,1.875
GMB,1981,11,2.75,2.0625
GMB,1982,12,3.0,2.25
GMB,1983,13,3.25,2.4375
GMB,1984,14,3.5,2.625
GMB,1985,15,3.75,2.8125
GMB,1986,16,4.0,3.0
GMB,1987,17,4.25,3.1875
GMB,1988,18,4.5,3.375
GMB,1989,19,4.75,3.5625
GMB,1990,20,5.0,3.75
GMB,1991,21,5.25,3.9375
GMB,1992,22,5.5,4.125
GMB,1993,24,6.75,5.0625
GMB,1994,26,8.0,6.0
GMB,1995,28,9.25,6.9375
GMB,1996,30,10.5,7.875
GMB,1997,32,11.75,8.8125
GMB,1998,34,13.0,9.75
GMB,1999,36,14.25,10.6875
GMB,2000,39,16.5,12.375
GMB,2001,42,18.75,14.0625
GMB,2002,45,21.0,15.75
GMB,2003,48,23.25,17.4375
GMB,2004,51,25.5,19.125
GMB,2005,54,27.75,20.8125
GMB,2006,57,30.0,22.5
GMB,2007,60,32.25,24.1875
GMB,2008,63,34.5,25.875
GMB,2009,66,36.75,27.5625
GMB,2010,69,39.0,29.25
GMB,2011,72,41.25,30.9375
GMB,2012,75,43.5,32.625
GMB,2013,78,45.75,34.3125
GMB,2014,81,48.0,36.0
GMB,2015,84,50.25,37.6875
GMB,2016,88,52.75,39.5625
GMB,2017,92,55.25,41.4375
GMB,2018,96,57.75,43.3125
GMB,2019,101,60.5,45.375
GMB,2020,106,63.25,47.4375
GMB,2021,113,68.0,50.0
GMB,2022,119,71.75,52.3125
GMB,2023,125,75.5,54.625
GMB,2024,131,79.25,56.9375
GMB,2025,137,83.0,59.25
GMB,2026,143,86.75,61.5625
GMB,2027,149,90.5,63.875
GMB,2028,155,94.25,66.1875
GMB,2029,161,98.0,68.5
GMB,2030,167,101.75,70.8125
GNB,1971,1,0.25,0.1875
GNB,1972,2,0.5,0.375
GNB,1973,3,0.75,0.5625
GNB,1974,4,1.0,0.75
GNB,1975,5,1.25,0.9375
GNB,1976,6,1.5,1.125
GNB,1977,7,1.75,1.3125
GNB,1978,8,2.0,1.5
GNB,1979,9,2.25,1.6875
GNB,1980,10,2.5,1.875
GNB,1981,11,2.75,2.0625
GNB,1982,12,3.0,2.25
GNB,1983,13,3.25,2.4375
GNB,1984,14,3.5,2.625
GNB,1985,15,3.75,2.8125
GNB,1986,16,4.0,3.0
GNB,1987,17,4.25,3.1875
GNB,1988,18,4.5,3.375
GNB,1989,19,4.75,3.5625
GNB,1990,20,5.0,3.75
GNB,1991,21,5.25,3.9375
GNB,1992,22,5.5,4.125
GNB,1993,24,6.75,5.0625
GNB,1994,26,8.0,6.0
GNB,1995,28,9.25,6.9375
GNB,1996,30,10.5,7.875
GNB,1997,32,11.75,8.8125
GNB,1998,34,13.0,9.75
GNB,1999,36,14.25,10.6875
GNB,2000,39,16.5,12.375
GNB,2001,42,18.75,14.0625
GNB,2002,45,21.0,15.75
GNB,2003,48,23.25,17.4375
GNB,2004,51,25.5,19.125
GNB,2005,54,27.75,20.8125
GNB,2006,57,30.0,22.5
GNB,2007,60,32.25,24.1875
GNB,2008,63,34.5,25.875
GNB,2009,66,36.75,27.5625
GNB,2010,69,39.0,29.25
GNB,2011,72,41.25,30.9375
GNB,2012,75,43.5,32.625
GNB,2013,78,45.75,34.3125
GNB,2014,81,48.0,36.0
GNB,2015,84,50.25,37.6875
GNB,2016,88,52.75,39.5625
GNB,2017,92,55.25,41.4375
GNB,2018,96,57.75,43.3125
GNB,2019,101,60.5,45.375
GNB,2020,106,63.25,47.4375
GNB,2021,113,68.0,50.0
GNB,2022,119,71.75,52.3125
GNB,2023,125,75.5,54.625
GNB,2024,131,79.25,56.9375
GNB,2025,137,83.0,59.25
GNB,2026,143,86.75,61.5625
GNB,2027,149,90.5,63.875
GNB,2028,155,94.25,66.1875
GNB,2029,161,98.0,68.5
GNB,2030,167,101.75,70.8125
GNQ,2003,1,1.0,0.25
GNQ,2004,2,2.0,0.5
GNQ,2005,3,3.0,0.75
GNQ,2006,5,5.0,2.0
GNQ,2007,7,7.0,3.25
GNQ,2008,9,9.0,4.5
GNQ,2009,11,11.0,5.75
GNQ,2010,13,13.0,7.0
GNQ,2011,15,15.0,8.25
GNQ,2012,17,17.0,9.5
GNQ,2013,19,19.0,10.75
GNQ,2014,21,21.0,12.0
GNQ,2015,23,23.0,13.25
GNQ,2016,25,25.0,14.5
GNQ,2017,27,27.0,15.75
GNQ,2018,29,29.0,17.0
GNQ,2019,32,31.25,18.4375
GNQ,2020,36,34.5,20.875
GNQ,2021,42,39.75,23.8125
GNQ,2022,47,44.0,26.5
GNQ,2023,52,48.25,29.1875
GNQ,2024,57,52.5,31.875
GNQ,2025,62,56.75,34.5625
GNQ,2026,67,61.0,37.25
GNQ,2027,72,65.25,39.9375
GNQ,2028,77,69.5,42.625
GNQ,2029,82,73.75,45.3125
GNQ,2030,87,78.0,48.0
GRC,1984,1,1.0,0.25
GRC,1985,3,3.0,0.75
GRC,1986,4,4.0,1.0
GRC,1987,9,9.0,2.25
GRC,1988,14,14.0,3.5
GRC,1989,19,19.0,4.75
GRC,1990,25,25.0,6.75
GRC,1991,31,31.0,8.75
GRC,1992,37,37.0,10.75
GRC,1993,43,43.0,12.75
GRC,1994,53,53.0,16.25
GRC,1995,63,63.0,19.75
GRC,1996,73,73.0,23.25
GRC,1997,85,84.35,27.35
GRC,1998,99,97.3,32.65
GRC,1999,120,117.25,41.2
GRC,2000,142,137.55,49.8375
GRC,2001,166,159.85,58.974999999999994
GRC,2002,191,183.15,69.1125
GRC,2003,218,208.45,79.75
GRC,2004,246,234.75,91.13749999999999
GRC,2005,277,263.3,103.58749999999999
GRC,2006,310,293.85,117.2875
GRC,2007,343,324.4,130.98749999999998
GRC,2008,376,354.95,144.6875
GRC,2009,412,388.5,160.3875
GRC,2010,451,424.3,177.39999999999998
GRC,2011,492,462.1,195.9125
GRC,2012,535,501.9,215.42499999999998
GRC,2013,578,540.95,234.0
GRC,2014,621,580.0,252.575
GRC,2015,665,620.05,271.4
GRC,2016,711,662.1,291.97499999999997
GRC,2017,763,710.15,316.3
GRC,2018,815,757.4499999999999,340.4375
GRC,2019,868,805.75,365.575
GRC,2020,927,859.3,393.3375
GRC,2021,999,923.5999999999999,427.53749999999997
GRC,2022,1075,993.4,466.1125
GRC,2023,1150,1062.2,503.6875
GRC,2024,1229,1134.25,542.1375
GRC,2025,1308,1206.3,580.5875
GRC,2026,1387,1278.35,619.0375
GRC,2027,1466,1350.3999999999999,657.4875
GRC,2028,1545,1422.45,695.9375
GRC,2029,1624,1494.5,734.3875
GRC,2030,1703,1566.55,772.8375
GRD,2005,1,1.0,0.75
GRD,2006,2,2.0,1.5
GRD,2007,3,3.0,2.25
GRD,2008,5,4.25,3.1875
GRD,2009,7,5.5,4.125
GRD,2010,9,6.75,5.0625
GRD,2011,11,8.0,6.0
GRD,2012,13,9.25,6.9375
GRD,2013,15,10.5,7.875
GRD,2014,17,11.75,8.8125
GRD,2015,19,13.0,9.75
GRD,2016,21,14.25,10.6875
GRD,2017,23,15.5,11.625
GRD,2018,25,16.75,12.5625
GRD,2019,27,18.0,13.5
GRD,2020,29,19.25,14.4375
GRD,2021,33,22.5,15.875
GRD,2022,36,24.75,17.0625
GRD,2023,39,27.0,18.25
GRD,2024,42,29.25,19.4375
GRD,2025,45,31.5,20.625
GRD,2026,48,33.75,21.8125
GRD,2027,51,36.0,23.0
GRD,2028,54,38.25,24.1875
GRD,2029,57,40.5,25.375
GRD,2030,60,42.75,26.5625
GRL,2007,1,1.0,0.25
GRL,2008,2,2.0,0.5
GRL,2009,4,4.0,1.0
GRL,2010,7,7.0,2.0
GRL,2011,10,10.0,3.0
GRL,2012,13,13.0,4.0
GRL,2013,16,16.0,5.0
GRL,2014,20,19.25,6.25
GRL,2015,24,22.5,7.5
GRL,2016,28,25.75,8.75
GRL,2017,32,29.0,10.0
GRL,2018,36,32.25,11.25
GRL,2019,40,35.5,12.5
GRL,2020,45,39.75,14.5
GRL,2021,50,44.0,16.5
GRL,2022,55,48.25,18.5
GRL,2023,60,52.5,20.5
GRL,2024,65,56.75,22.5
GRL,2025,70,61.0,24.5
GRL,2026,75,65.25,26.5
GRL,2027,80,69.5,28.5
GRL,2028,85,73.75,30.5
GRL,2029,90,78.0,32.5
GRL,2030,95,82.25,34.5
GTM,1985,1,1.0,0.25
GTM,1986,2,2.0,0.5
GTM,1987,3,3.0,0.75
GTM,1988,4,4.0,1.0
GTM,1989,5,5.0,1.25
GTM,1990,6,6.0,1.5
GTM,1991,7,7.0,1.75
GTM,1992,8,8.0,2.0
GTM,1993,9,9.0,2.25
GTM,1994,10,10.0,2.5
GTM,1995,11,11.0,2.75
GTM,1996,13,13.0,3.25
GTM,1997,15,15.0,3.75
GTM,1998,17,17.0,4.25
GTM,1999,19,19.0,4.75
GTM,2000,21,21.0,5.25
GTM,2001,23,23.0,5.75
GTM,2002,26,26.0,7.0
GTM,2003,30,30.0,9.0
GTM,2004,34,34.0,11.0
GTM,2005,38,38.0,13.0
GTM,2006,44,43.25,16.0
GTM,2007,50,48.5,19.0
GTM,2008,57,54.75,22.75
GTM,2009,63,60.0,25.75
GTM,2010,70,66.25,29.75
GTM,2011,81,76.5,36.0
GTM,2012,93,87.0,42.4375
GTM,2013,109,101.5,51.125
GTM,2014,127,117.25,60.5
GTM,2015,145,133.0,69.875
GTM,2016,164,149.75,79.5
GTM,2017,183,166.5,89.125
GTM,2018,202,183.25,98.75
GTM,2019,223,200.5,108.875
GTM,2020,244,217.75,119.0
GTM,2021,269,239.0,130.875
GTM,2022,294,260.25,142.75
GTM,2023,319,281.5,154.625
GTM,2024,344,302.75,166.5
GTM,2025,369,324.0,178.375
GTM,2026,394,345.25,190.25
GTM,2027,419,366.5,202.125
GTM,2028,444,387.75,214.0
GTM,2029,469,409.0,225.875
GTM,2030,494,430.25,237.75
GUF,1994,1,0.25,0.1875
GUF,1995,2,0.5,0.375
GUF,1996,3,0.75,0.5625
GUF,1997,4,1.0,0.75
GUF,1998,5,1.25,0.9375
GUF,1999,6,1.5,1.125
GUF,2000,7,1.75,1.3125
GUF,2001,8,2.0,1.5
GUF,2002,9,2.25,1.6875
GUF,2003,10,2.5,1.875
GUF,2004,11,2.75,2.0625
GUF,2005,12,3.0,2.25
GUF,2006,13,3.25,2.4375
GUF,2007,14,3.5,2.625
GUF,2008,15,3.75,2.8125
GUF,2009,16,4.0,3.0
GUF,2010,17,4.25,3.1875
GUF,2011,18,4.5,3.375
GUF,2012,19,4.75,3.5625
GUF,2013,20,5.0,3.75
GUF,2014,21,5.25,3.9375
GUF,2015,22,5.5,4.125
GUF,2016,23,5.75,4.3125
GUF,2017,24,6.0,4.5
GUF,2018,25,6.25,4.6875
GUF,2019,26,6.5,4.875
GUF,2020,27,6.75,5.0625
GUF,2021,28,7.0,5.25
GUF,2022,29,7.25,5.4375
GUF,2023,30,7.5,5.625
GUF,2024,31,7.75,5.8125
GUF,2025,32,8.0,6.0
GUF,2026,33,8.25,6.1875
GUF,2027,34,8.5,6.375
GUF,2028,35,8.75,6.5625
GUF,2029,36,9.0,6.75
GUF,2030,37,9.25,6.9375
GUY,1989,1,1.0,0.75
GUY,1990,2,2.0,1.5
GUY,1991,3,3.0,2.25
GUY,1992,4,4.0,3.0
GUY,1993,5,5.0,3.75
GUY,1994,7,7.0,4.75
GUY,1995,9,9.0,5.75
GUY,1996,11,11.0,6.75
GUY,1997,13,13.0,7.75
GUY,1998,15,15.0,8.75
GUY,1999,17,17.0,9.75
GUY,2000,19,19.0,10.75
GUY,2001,21,21.0,11.75
GUY,2002,23,23.0,12.75
GUY,2003,25,25.0,13.75
GUY,2004,28,28.0,15.0
GUY,2005,31,31.0,16.75
GUY,2006,34,34.0,18.5
GUY,2007,37,37.0,20.25
GUY,2008,41,40.25,22.1875
GUY,2009,46,44.5,24.875
GUY,2010,52,49.75,28.5625
GUY,2011,58,55.0,32.25
GUY,2012,65,61.25,36.6875
GUY,2013,74,69.5,42.375
GUY,2014,84,78.75,48.3125
GUY,2015,94,88.0,54.25
GUY,2016,104,97.25,60.1875
GUY,2017,114,106.5,66.125
GUY,2018,124,115.75,72.0625
GUY,2019,135,125.25,78.25
GUY,2020,146,134.75,84.4375
GUY,2021,158,145.25,90.875
GUY,2022,170,155.75,97.3125
GUY,2023,182,166.25,103.75
GUY,2024,194,176.75,110.1875
GUY,2025,206,187.25,116.625
GUY,2026,218,197.75,123.0625
GUY,2027,230,208.25,129.5
GUY,2028,242,218.75,135.9375
GUY,2029,254,229.25,142.375
GUY,2030,266,239.75,148.8125
HKG,2003,1,0.25,0.1875
HKG,2004,2,0.5,0.375
HKG,2005,3,0.75,0.5625
HKG,2006,4,1.0,0.75
HKG,2007,5,1.25,0.9375
HKG,2008,6,1.5,1.125
HKG,2009,7,1.75,1.3125
HKG,2010,8,2.0,1.5
HKG,2011,10,3.25,2.6875
HKG,2012,13,4.75,4.125
HKG,2013,16,6.25,5.5625
HKG,2014,20,8.75,7.75
HKG,2015,24,11.25,9.9375
HKG,2016,28,13.75,12.125
HKG,2017,32,16.25,14.3125
HKG,2018,37,19.75,17.5
HKG,2019,45,25.5,22.1875
HKG,2020,54,31.5,27.125
HKG,2021,63,37.5,32.0625
HKG,2022,72,43.5,37.0
HKG,2023,81,49.5,41.9375
HKG,2024,90,55.5,46.875
HKG,2025,99,61.5,51.8125
HKG,2026,108,67.5,56.75
HKG,2027,117,73.5,61.6875
HKG,2028,126,79.5,66.625
HKG,2029,135,85.5,71.5625
HKG,2030,144,91.5,76.5
HND,1988,1,1.0,0.25
HND,1994,2,2.0,0.5
HND,1998,3,3.0,1.5
HND,1999,4,4.0,2.5
HND,2000,5,5.0,3.5
HND,2001,6,6.0,4.5
HND,2002,8,8.0,6.25
HND,2003,10,10.0,8.0
HND,2004,12,12.0,9.75
HND,2005,14,14.0,11.5
HND,2006,17,16.25,13.5
HND,2007,22,20.5,16.5
HND,2008,27,24.75,19.5
HND,2009,32,29.0,22.5
HND,2010,39,35.25,26.75
HND,2011,47,42.5,31.25
HND,2012,56,50.0,35.9375
HND,2013,66,58.5,41.625
HND,2014,78,69.0,48.3125
HND,2015,90,79.5,55.0
HND,2016,102,90.0,61.6875
HND,2017,118,104.5,70.875
HND,2018,134,119.0,80.0625
HND,2019,152,134.0,89.75
HND,2020,170,149.0,99.4375
HND,2021,191,167.0,110.625
HND,2022,214,187.0,122.8125
HND,2023,237,207.0,135.0
HND,2024,260,227.0,147.1875
HND,2025,283,247.0,159.375
HND,2026,306,267.0,171.5625
HND,2027,329,287.0,183.75
HND,2028,352,307.0,195.9375
HND,2029,375,327.0,208.125
HND,2030,398,347.0,220.3125
HRV,1992,1,1.0,0.25
HRV,1993,2,2.0,0.5
HRV,1994,3,3.0,0.75
HRV,1995,4,4.0,1.0
HRV,1996,5,5.0,1.25
HRV,1997,6,6.0,1.5
HRV,1998,7,7.0,1.75
HRV,1999,8,8.0,2.0
HRV,2000,9,9.0,2.25
HRV,2001,11,11.0,3.25
HRV,2002,12,12.0,3.5
HRV,2003,14,14.0,4.0
HRV,2004,16,16.0,4.5
HRV,2005,19,18.25,5.0625
HRV,2006,22,20.5,5.625
HRV,2007,30,27.0,7.4375
HRV,2008,35,30.5,8.5
HRV,2009,41,35.0,9.8125
HRV,2010,48,39.75,11.1875
HRV,2011,55,44.5,12.5625
HRV,2012,65,52.25,15.1875
HRV,2013,77,61.25,18.125
HRV,2014,89,70.25,21.5625
HRV,2015,101,79.25,24.5
HRV,2016,114,89.25,28.1875
HRV,2017,128,100.25,32.625
HRV,2018,143,111.5,37.125
HRV,2019,158,122.75,41.625
HRV,2020,174,134.25,46.25
HRV,2021,200,153.5,53.8125
HRV,2022,232,180.25,64.75
HRV,2023,267,210.0,76.4375
HRV,2024,307,244.0,89.25
HRV,2025,347,278.0,102.0625
HRV,2026,387,312.0,114.875
HRV,2027,427,346.0,127.6875
HRV,2028,467,380.0,140.5
HRV,2029,507,414.0,153.3125
HRV,2030,547,448.0,166.125
HTI,1971,1,0.25,0.1875
HTI,1972,2,0.5,0.375
HTI,1973,3,0.75,0.5625
HTI,1974,4,1.0,0.75
HTI,1975,5,1.25,0.9375
HTI,1976,6,1.5,1.125
HTI,1977,7,1.75,1.3125
HTI,1978,8,2.0,1.5
HTI,1979,9,2.25,1.6875
HTI,1980,10,2.5,1.875
HTI,1981,11,2.75,2.0625
HTI,1982,12,3.0,2.25
HTI,1983,13,3.25,2.4375
HTI,1984,14,3.5,2.625
HTI,1985,15,3.75,2.8125
HTI,1986,16,4.0,3.0
HTI,1987,17,4.25,3.1875
HTI,1988,18,4.5,3.375
HTI,1989,19,4.75,3.5625
HTI,1990,20,5.0,3.75
HTI,1991,21,5.25,3.9375
HTI,1992,22,5.5,4.125
HTI,1993,23,5.75,4.3125
HTI,1994,24,6.0,4.5
HTI,1995,25,6.25,4.6875
HTI,1996,26,6.5,4.875
HTI,1997,27,6.75,5.0625
HTI,1998,28,7.0,5.25
HTI,1999,29,7.25,5.4375
HTI,2000,30,7.5,5.625
HTI,2001,31,7.75,5.8125
HTI,2002,32,8.0,6.0
HTI,2003,33,8.25,6.1875
HTI,2004,34,8.5,6.375
HTI,2005,36,9.75,7.3125
HTI,2006,38,11.0,8.25
HTI,2007,40,12.25,9.1875
HTI,2008,43,13.75,10.3125
HTI,2009,46,15.25,11.4375
HTI,2010,49,16.75,12.5625
HTI,2011,52,18.25,13.6875
HTI,2012,55,19.75,14.8125
HTI,2013,58,21.25,15.9375
HTI,2014,61,22.75,17.0625
HTI,2015,64,24.25,18.1875
HTI,2016,67,25.75,19.3125
HTI,2017,70,27.25,20.4375
HTI,2018,73,28.75,21.5625
HTI,2019,76,30.25,22.6875
HTI,2020,79,31.75,23.8125
HTI,2021,84,35.25,25.4375
HTI,2022,88,37.75,26.8125
HTI,2023,92,40.25,28.1875
HTI,2024,96,42.75,29.5625
HTI,2025,100,45.25,30.9375
HTI,2026,104,47.75,32.3125
HTI,2027,108,50.25,33.6875
HTI,2028,112,52.75,35.0625
HTI,2029,116,55.25,36.4375
HTI,2030,120,57.75,37.8125
HUN,1990,1,1.0,1.0
HUN,1991,2,2.0,2.0
HUN,1992,3,3.0,3.0
HUN,1993,5,5.0,5.0
HUN,1994,7,7.0,7.0
HUN,1995,13,12.25,10.75
HUN,1996,23,21.5,17.5
HUN,1997,33,30.75,24.0
HUN,1998,45,41.35,31.35
HUN,1999,60,54.95,39.45
HUN,2000,80,73.55,50.05
HUN,2001,100,92.15,61.15
HUN,2002,121,111.75,71.75
HUN,2003,146,135.35,83.35
HUN,2004,171,158.95000000000002,94.95
HUN,2005,199,184.05,107.6125
HUN,2006,232,214.15,122.02499999999999
HUN,2007,266,245.25,137.1875
HUN,2008,303,279.35,154.1
HUN,2009,342,315.45,171.5125
HUN,2010,383,352.8,189.2375
HUN,2011,427,393.15000000000003,208.2125
HUN,2012,471,433.5,227.1875
HUN,2013,518,476.1,247.725
HUN,2014,565,518.7,268.0125
HUN,2015,619,568.3000000000001,291.05
HUN,2016,670,614.9,312.83750000000003
HUN,2017,727,666.2,337.5625
HUN,2018,785,717.75,362.35
HUN,2019,844,770.3,388.1375
HUN,2020,913,832.1,418.3
HUN,2021,992,900.9,451.65000000000003
HUN,2022,1070,970.2,485.125
HUN,2023,1155,1046.5,520.6
HUN,2024,1249,1131.05,558.2
HUN,2025,1343,1215.6,595.8000000000001
HUN,2026,1437,1300.15,633.4
HUN,2027,1531,1384.7,671.0
HUN,2028,1625,1469.25,708.6
HUN,2029,1719,1553.8,746.2
HUN,2030,1813,1638.35,783.8000000000001
IDN,1971,1,0.25,0.1875
IDN,1972,2,0.5,0.375
IDN,1973,3,0.75,0.5625
IDN,1974,4,1.0,0.75
IDN,1975,5,1.25,0.9375
IDN,1976,6,1.5,1.125
IDN,1977,7,1.75,1.3125
IDN,1978,8,2.0,1.5
IDN,1979,9,2.25,1.6875
IDN,1980,10,2.5,1.875
IDN,1981,11,2.75,2.0625
IDN,1982,12,3.0,2.25
IDN,1983,13,3.25,2.4375
IDN,1984,14,3.5,2.625
IDN,1985,15,3.75,2.8125
IDN,1986,16,4.0,3.0
IDN,1987,17,4.25,3.1875
IDN,1988,18,4.5,3.375
IDN,1989,20,5.75,4.3125
IDN,1990,22,7.0,5.25
IDN,1991,24,8.25,6.1875
IDN,1992,26,9.5,7.125
IDN,1993,28,10.75,8.0625
IDN,1994,30,12.0,9.0
IDN,1995,32,13.25,9.9375
IDN,1996,34,14.5,10.875
IDN,1997,36,15.75,11.8125
IDN,1998,38,17.0,12.75
IDN,1999,40,18.25,13.6875
IDN,2000,42,19.5,14.625
IDN,2001,45,21.75,15.8125
IDN,2002,50,26.0,17.75
IDN,2003,55,30.25,19.4375
IDN,2004,61,35.5,21.375
IDN,2005,71,44.75,25.5625
IDN,2006,85,58.0,32.0
IDN,2007,102,73.5,39.1875
IDN,2008,122,90.5,47.125
IDN,2009,153,117.75,63.0625
IDN,2010,187,146.5,79.625
IDN,2011,230,184.25,101.1875
IDN,2012,279,227.35,125.0875
IDN,2013,331,273.45,150.2375
IDN,2014,386,322.55,177.8875
IDN,2015,449,378.9,209.5375
IDN,2016,521,444.25,246.4375
IDN,2017,600,516.6,287.0875
IDN,2018,685,594.95,330.4875
IDN,2019,776,678.55,377.6375
IDN,2020,876,770.4,429.72499999999997
IDN,2021,992,876.75,487.9375
IDN,2022,1113,986.5999999999999,548.5875
IDN,2023,1255,1116.7,619.3
IDN,2024,1400,1249.8,692.0125
IDN,2025,1546,1383.8999999999999,764.975
IDN,2026,1692,1518.0,837.9375
IDN,2027,1838,1652.1,910.9
IDN,2028,1984,1786.1999999999998,983.8625
IDN,2029,2130,1920.3,1056.825
IDN,2030,2276,2054.4,1129.7875
IND,1948,1,1.0,0.25
IND,1949,2,2.0,0.5
IND,1950,3,3.0,0.75
IND,1951,4,4.0,1.0
IND,1952,5,5.0,1.25
IND,1953,6,6.0,1.5
IND,1954,7,7.0,1.75
IND,1955,8,8.0,2.0
IND,1956,9,9.0,2.25
IND,1957,10,10.0,2.5
IND,1958,11,11.0,2.75
IND,1959,12,12.0,3.0
IND,1960,13,13.0,3.25
IND,1961,14,14.0,3.5
IND,1962,15,15.0,3.75
IND,1963,16,16.0,4.0
IND,1964,17,17.0,4.25
IND,1965,18,18.0,4.5
IND,1966,19,19.0,4.75
IND,1967,20,20.0,5.0
IND,1968,21,21.0,5.25
IND,1969,22,22.0,5.5
IND,1970,23,23.0,5.75
IND,1971,25,24.25,6.1875
IND,1972,27,25.5,6.625
IND,1973,29,26.75,7.0625
IND,1974,31,28.0,7.5
IND,1975,33,29.25,7.9375
IND,1976,35,30.5,8.375
IND,1977,37,31.75,8.8125
IND,1978,39,33.0,9.25
IND,1979,41,34.25,9.6875
IND,1980,43,35.5,10.125
IND,1981,45,36.75,10.5625
IND,1982,47,38.0,11.0
IND,1983,49,39.25,11.4375
IND,1984,51,40.5,11.875
IND,1985,53,41.75,12.3125
IND,1986,56,44.0,13.25
IND,1987,59,46.25,14.1875
IND,1988,62,48.5,15.125
IND,1989,66,51.75,16.8125
IND,1990,70,55.0,18.5
IND,1991,75,59.25,20.6875
IND,1992,81,64.5,23.375
IND,1993,87,69.75,26.0625
IND,1994,93,75.0,28.75
IND,1995,99,80.25,31.4375
IND,1996,105,85.5,34.125
IND,1997,111,90.75,36.8125
IND,1998,117,96.0,39.5
IND,1999,123,101.25,42.1875
IND,2000,131,107.35,45.575
IND,2001,141,115.05,49.6125
IND,2002,152,123.35,54.5
IND,2003,166,134.25,61.3375
IND,2004,182,146.35,68.925
IND,2005,203,162.3,79.05
IND,2006,225,178.9,90.575
IND,2007,253,200.35,104.5625
IND,2008,292,232.0,125.05000000000001
IND,2009,342,271.55,150.525
IND,2010,400,315.35,179.675
IND,2011,468,367.5,213.925
IND,2012,545,427.45,251.325
IND,2013,626,491.0,289.625
IND,2014,721,566.55,335.275
IND,2015,845,668.3,392.475
IND,2016,994,791.0,461.7625
IND,2017,1158,927.65,539.1875
IND,2018,1334,1075.9,621.7625
IND,2019,1527,1240.35,710.7875
IND,2020,1736,1420.4,807.2625
IND,2021,1963,1618.1,911.225
IND,2022,2208,1830.8,1021.25
IND,2023,2459,2048.75,1133.65
IND,2024,2710,2266.7,1246.05
IND,2025,2961,2484.65,1358.45
IND,2026,3212,2702.6,1470.85
IND,2027,3463,2920.5499999999997,1583.25
IND,2028,3714,3138.5,1695.65
IND,2029,3965,3356.45,1808.05
IND,2030,4216,3574.3999999999996,1920.45
IOT,2014,1,0.25,0.25
IOT,2015,2,0.5,0.5
IOT,2016,3,0.75,0.75
IOT,2017,4,1.0,1.0
IOT,2018,5,1.25,1.25
