iso_alpha_3,year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,cpia_public_sector_management_quality_score,agricultural_land_pct,arable_land_pct,cereal_yield_kg_per_hectare,crop_production_index,food_production_index,fertilizer_consumption_kg_per_ha_arable_land,renewable_energy_output_pct,energy_use_kg_of_oil_equivalent_per_capita,population_in_urban_agglomerations_over_1m_pct,electricity_consumption_kwh_per_capita,fossil_fuel_energy_consumption_pct
MEX,1986,76585637.0,2.03427532389064,,,,,-3.92995990782299,,-5.86454491938434,28.6984463095559,20.2771282047569,16.682179926956,,52.1829265155997,9.43645669898917,2332.4,56.13,54.59,97.9393807239424,,,36.7850527899899,,
MEX,1987,78136651.0,2.00496770997912,,,,,2.06336322631584,,0.03740353614306,30.2131475480144,20.9195040152462,18.5365670042589,,52.7534144396718,9.89428740451143,2321.8,57.67,54.58,98.1532702505979,,,37.1722048850033,,
MEX,1988,79695531.0,1.97542817137593,,,,,1.21826122938586,,-0.761612937777471,29.7446543470604,22.1015500416474,20.0960561464169,,53.0111371177242,10.1329766712107,2180.5,56.25,53.43,89.2171794090771,,,37.5891679547251,,
MEX,1989,81247182.0,1.92826260803177,,,,,3.62544873456009,,1.64641971230517,27.1252598215026,20.2262393837902,19.1321993029959,,53.5250392242599,10.6257877003009,2198.2,54.97,51.4,84.2321843532146,,,38.0391445453456,,
MEX,1990,82820170.0,1.91754932281513,4.42518366325095,14.4,36.3135111499781,1421988576641.73,5.25004329944582,17169.5925840496,3.25104891064525,26.146929748992,19.1355636082271,18.7044710491717,,54.0914118161475,11.1674682990818,2424.4,59.64,54.41,82.8412179280483,24.6933190604038,1502.65916196056,38.405028630103,1201.10837734335,86.8131265623413
MEX,1991,84430572.0,1.92579327419213,5.3909215356854,13.2,36.1998096658865,1478525491152.89,3.97590497138043,17511.7313092808,1.99270147824622,25.7497952510099,18.90927536083,16.4333900336044,,54.6073715887754,11.5347616965457,2426.9,58.77,55.66,72.2204878918967,22.3889303714766,1547.4413301937,38.5193102801672,1311.98921641796,86.8691997654878
MEX,1992,86044809.0,1.89386319441602,5.95872471098266,13.4,36.0861081817948,1531288352083.48,3.56861354412243,17796.4059642863,1.6256225611147,25.7259806632477,18.5388231560325,15.256744442975,,54.6192031688058,11.537848195684,2708.2,58.17,57.01,72.0495786704713,25.6555575626204,1532.05083523555,38.6498585870532,1333.40989809159,86.3617564464722
MEX,1993,87653807.0,1.8526849091274,6.05942228741164,13.3,35.9724066977031,1575190380786.23,2.86699945461075,17970.5871849494,0.978743803735597,32.9883591467475,20.5423296900315,11.59598468968,,54.620746418375,11.590318681036,2639.4,59.05,58.45,70.6537659225068,25.3963574182041,1529.66917943226,38.7968807789489,1327.11862703237,86.3577006334291
MEX,1994,89259205.0,1.81495080594105,5.39587170616661,11.9,35.8587052136115,1644406260591.8,4.39412788764169,18422.819927556,2.51651622705648,32.5699823014539,19.707466141928,12.7545957125272,,54.6258905836055,11.5995781784511,2518.3,61.0,60.3,73.0808461572575,19.0218240887372,1536.71971480805,38.9628531869626,1415.21538310811,87.5324878843047
MEX,1995,90862455.0,1.78023269604442,5.56920287951237,13.3,35.7450037295198,1547216923561.87,-5.91029962358286,17028.1215003697,-7.570493728271,33.2922227105508,21.1685474105437,22.8659269211958,,54.6284626662208,11.6052367602047,2519.6,64.01,62.86,57.0035460992908,23.6502285744312,1461.03050354057,39.1456746353596,1432.4178231812,85.5543591349902
MEX,1996,92452702.0,1.73503044582092,4.72569772529821,13.1,35.6313022454281,1643427469558.54,6.21829715869302,17775.8727869147,4.39127291010242,34.3418670664771,22.2130309890323,24.7231319521416,,54.6876205663726,11.686000154325,2552.9,68.87,64.61,72.0341594400669,24.6646923413511,1467.31082127073,39.3509667245853,1455.20895646728,85.6256642507194
MEX,1997,94021207.0,1.68231791926668,4.17689097454819,12.7,35.5176007613365,1761735777753.93,7.19887615284711,18737.6426443231,5.4105352178055,34.7740825679809,22.3626601591035,23.2555721469271,,54.6876205663726,11.720980477893,2678.7,68.76,65.99,72.1571209128813,19.9572519448574,1518.26280329371,39.5783900115215,1537.77009052862,86.0387343607257
MEX,1998,95575245.0,1.63934798033611,4.07890117605757,12.2,35.4038992772448,1870700526160.66,6.18507893082885,19573.0654539328,4.45852674996333,34.1578193478136,22.2247240481301,23.221749395164,,54.6953368142185,11.7446436379537,2639.3,71.6,68.95,79.0285138627305,17.5865587151132,1536.12241939376,39.8282065612283,1651.31671909395,86.4875815070503
MEX,1999,97115707.0,1.5989280275378,3.78988042399875,12.8,35.2901977931531,1922238894218.5,2.75503039300564,19793.2852841045,1.12511671046124,34.2460385348222,21.2588453153605,23.4168592490374,,54.6958512307415,11.7893978754598,2708.1,72.4,71.35,77.4936730953835,20.9075244112579,1555.69407717508,40.0985918786546,1695.60625244689,86.4042842362702
MEX,2000,98625552.0,1.54272528221216,3.68576151695636,12.2,35.1764963090614,2018913747247.7,5.02928399378261,20470.4937646148,3.42140514214798,34.3868003217864,21.0445774123124,24.2311734681303,,54.6979088968338,11.78271046066,2760.9,71.57,72.43,79.982536564069,19.7951574085329,1541.32297457171,40.2671885679281,1805.47531941824,86.0908383850131
MEX,2001,100099099.0,1.48303091731143,3.7779127801559,11.3,35.1025211553795,2009811570451.71,-0.450845253215945,20078.2183908739,-1.9162965888934,33.3084037583111,20.026058557155,21.5412102050357,,54.8110805319067,11.9092569253324,2855.2,76.79,76.48,80.5744028335709,17.0973512533413,1563.12708165755,40.2448297761401,1837.79875980702,87.6162816142776
MEX,2002,101548624.0,1.43770526775457,3.61241585365295,10.7,35.0285460016976,2005056597414.76,-0.236588001922641,19744.7933653416,-1.66063053524651,32.864500489183,19.2312267750835,21.8517619236376,,54.8110805319067,11.9262326705934,2913.1,74.67,76.49,68.6658902691511,15.0462375298436,1556.55451556538,40.2429382007185,1846.43565431276,87.3977597247212
