iso_alpha_3,year,policy_flow_jur_stock_x_gov
IDN,1998,-22.227254076610865
IDN,2000,-12.298343837783404
IDN,2002,-8.75212605681682
IDN,2003,-9.637779808441353
IDN,2004,-4.411346970248768
IDN,2005,-1.0600484282899443
IDN,2006,6.155418308415022
IDN,2007,10.205026946637654
IDN,2008,11.463380560804575
IDN,2009,13.618088102843835
IDN,2010,7.38728281626507
IDN,2011,24.14234071399007
IDN,2012,23.36489181665739
IDN,2013,17.046766491155257
IDN,2014,22.658543916952404
IDN,2015,59.53363556157248
IDN,2016,77.26004668756912
IDN,2017,68.76073531123986
IDN,2018,114.730325493754
IDN,2019,125.4055552546614
IDN,2020,135.74433975413115
IDN,2021,83.20828582375523
IDN,2022,95.55021535837602
IDN,2023,56.78166163479477
IDN,2024,-130.8194274205567
IND,1996,32.89068372114873
IND,1998,37.00333154085869
IND,2000,35.85118843925541
IND,2002,47.56867492546934
IND,2003,54.23659781565361
IND,2004,61.00199083822759
IND,2005,81.34046033542428
IND,2006,111.18356092166846
IND,2007,125.08803575191459
IND,2008,134.19847703056354
IND,2009,145.8420014861954
IND,2010,147.1882296700214
IND,2011,161.71793629904636
IND,2012,147.73931469092057
IND,2013,183.33284946155737
IND,2014,190.32014981864444
IND,2015,246.32455059944175
IND,2016,297.2829783359398
IND,2017,302.9791076237831
IND,2018,295.1625321976773
IND,2019,225.31638426205757
IND,2020,181.43803667275654
IND,2021,-40.21126310914091
IND,2022,-50.226925640768165
IND,2023,-147.83467611573704
IND,2024,-18.31545485802528
IRL,1996,46.06345655895651
IRL,1998,66.44797692451856
IRL,2000,105.11342183639668
IRL,2002,161.10044677945774
IRL,2003,198.50691447603353
IRL,2004,216.41656114186316
IRL,2005,300.69739006490755
IRL,2006,332.9241964899329
IRL,2007,397.70163877949045
IRL,2008,472.6898739338636
IRL,2009,507.21131546365683
IRL,2010,549.5390506376847
IRL,2011,618.5905821448671
IRL,2012,697.6272482537037
IRL,2013,769.3869003296028
IRL,2014,855.6718565535826
IRL,2015,960.4149516965725
IRL,2016,1045.667508776528
IRL,2017,1172.6318421667486
IRL,2018,1316.368994269665
IRL,2019,1453.4169408996547
IRL,2020,1647.6027909884074
IRL,2021,1906.5696742264815
IRL,2022,2129.1437023335184
IRL,2023,2365.105099909406
IRL,2024,2587.5693228015566
IRN,1996,-19.609469754934345
IRN,1998,-20.05423214214846
IRN,2000,-25.534349159113084
IRN,2002,-29.515912247501912
IRN,2003,-40.24071582116744
IRN,2004,-46.81080091834468
IRN,2005,-52.79352911952405
IRN,2006,-57.3821047694316
IRN,2007,-67.30073500642627
IRN,2008,-82.15935861677579
IRN,2009,-105.07852318799505
IRN,2010,-127.13720283198492
IRN,2011,-149.72994392643724
IRN,2012,-173.40229901960979
IRN,2013,-195.3653827697571
IRN,2014,-214.48342058952147
IRN,2015,-229.08797047756886
IRN,2016,-256.73031610504364
IRN,2017,-278.25327844191
IRN,2018,-326.0855317481564
IRN,2019,-369.45683990909174
IRN,2020,-417.41381891983144
IRN,2021,-466.5507590390655
IRN,2022,-516.0522643396502
IRN,2023,-558.0777804695789
IRN,2024,-593.7909387324275
IRQ,1996,-16.079096465401758
IRQ,1998,-21.629047046736492
IRQ,2000,-28.013618380440985
IRQ,2002,-34.7925786099318
IRQ,2003,-30.23690656749601
IRQ,2004,-27.067964578789777
IRQ,2005,-27.520032324468303
IRQ,2006,-28.5574791483568
IRQ,2007,-27.423372601738116
IRQ,2008,-26.820151493746234
IRQ,2009,-29.17469858628674
IRQ,2010,-31.69046970029827
IRQ,2011,-37.72625487578009
IRQ,2012,-38.525140731046086
IRQ,2013,-43.40620325150035
IRQ,2014,-50.12035623745594
IRQ,2015,-56.04473836404291
IRQ,2016,-63.876716692457855
IRQ,2017,-70.01101450862025
IRQ,2018,-66.25849625264442
IRQ,2019,-68.68572528707716
IRQ,2020,-81.01294518665544
IRQ,2021,-89.51591809897435
IRQ,2022,-95.99782918883663
IRQ,2023,-106.51385322947347
IRQ,2024,-111.81676565521704
ISL,1996,12.634171154618512
ISL,1998,15.010983787226591
ISL,2000,18.926654747434426
ISL,2002,29.087767375679846
ISL,2003,35.709599854256545
ISL,2004,41.77931844698978
ISL,2005,52.402686923165724
ISL,2006,63.9956547587858
ISL,2007,77.77616279084916
ISL,2008,92.71140291152027
ISL,2009,104.71807162862756
ISL,2010,121.62141073922898
ISL,2011,138.19871565421698
ISL,2012,160.94796741570622
ISL,2013,186.64202175895198
ISL,2014,202.96233222517074
ISL,2015,230.08988481251265
ISL,2016,255.77454570651082
ISL,2017,278.79482736475006
ISL,2018,306.1163022647947
ISL,2019,333.8917920896106
ISL,2020,352.9018126719546
ISL,2021,386.3362376538284
ISL,2022,411.54856239270566
ISL,2023,439.23292681624633
ISL,2024,477.7017723697247
ISR,1996,13.18946431783734
ISR,1998,16.180631974685177
ISR,2000,17.949070719909102
ISR,2002,23.599865962188243
ISR,2003,28.024370128320108
ISR,2004,29.96158159509484
ISR,2005,33.48540040659163
ISR,2006,48.46947582921488
ISR,2007,48.09434889745936
ISR,2008,49.89015080585053
ISR,2009,53.64091086790605
ISR,2010,54.12581197836118
ISR,2011,53.91639230849574
ISR,2012,56.42389761910491
ISR,2013,62.370608957992204
ISR,2014,69.13969005463035
ISR,2015,77.26387831863671
ISR,2016,89.5553013129735
ISR,2017,99.74225346447987
ISR,2018,118.06506080860362
ISR,2019,121.02914624967111
ISR,2020,150.38327077565734
ISR,2021,163.53152275186548
ISR,2022,186.3556388511397
ISR,2023,178.32332423752555
ISR,2024,148.9774973423439
ITA,1996,37.469684940553265
ITA,1998,49.86364880887037
ITA,2000,76.15720817710938
ITA,2002,118.4163758061559
ITA,2003,134.33358748610058
ITA,2004,160.55936746322652
ITA,2005,196.32770365522342
ITA,2006,267.57688068088424
ITA,2007,319.9495886898325
ITA,2008,354.4880224616221
ITA,2009,406.85874250753767
ITA,2010,423.2490265543323
ITA,2011,404.6524231091494
ITA,2012,478.8661431876952
ITA,2013,546.5860816113635
ITA,2014,651.8114155851831
ITA,2015,754.2037065320233
ITA,2016,844.2021595929974
ITA,2017,893.2552078010981
ITA,2018,905.7954140234066
ITA,2019,979.2846832632362
ITA,2020,1219.6278438449378
ITA,2021,1346.0989557337557
ITA,2022,1511.5675151182015
ITA,2023,1724.4864341009256
ITA,2024,1846.8590360989258
JAM,2005,0.6207654417280429
JAM,2006,3.019999129441258
JAM,2007,4.779851275948453
JAM,2008,6.334880034992614
JAM,2009,8.472504285528885
JAM,2010,10.41066837225174
JAM,2011,10.598027979941739
JAM,2012,14.850921837437546
JAM,2013,21.25315677411097
JAM,2014,26.716548016703015
JAM,2015,33.71722935457554
JAM,2016,38.77628443748752
JAM,2017,44.24404401931957
JAM,2018,40.102557072333575
JAM,2019,47.21395490113696
JAM,2020,53.23916999720797
JAM,2021,58.84167729113984
JAM,2022,64.59821744412339
JAM,2023,69.44400851064528
JAM,2024,74.16465788610783
JOR,1998,-0.30053609078467125
JOR,2000,-0.6427600811714943
JOR,2002,-2.7398619461569593
JOR,2003,-3.7933120314035187
JOR,2004,-5.029854885203554
JOR,2005,-6.395442127077231
JOR,2006,-8.256446522783296
JOR,2007,-10.260996842181285
JOR,2008,-12.74454147907855
JOR,2009,-17.390433001274353
JOR,2010,-23.065831659129493
JOR,2011,-27.260510821205532
JOR,2012,-34.98221306869641
JOR,2013,-47.10163348683999
JOR,2014,-54.43353785560718
JOR,2015,-57.86309947436825
JOR,2016,-64.18072605002303
JOR,2017,-71.67852380942703
JOR,2018,-89.9998419970171
JOR,2019,-99.82465559433054
JOR,2020,-115.54424666165275
JOR,2021,-136.2332918593293
JOR,2022,-158.27178874873238
JOR,2023,-168.59096176209772
JOR,2024,-170.52264829300108
JPN,1996,238.8865336804233
JPN,1998,274.56479667624995
JPN,2000,332.2072751694601
JPN,2002,409.71565825190896
JPN,2003,465.2121693441093
JPN,2004,473.6522243373417
JPN,2005,545.2214682296351
JPN,2006,612.7969335469547
JPN,2007,713.2302769418707
JPN,2008,764.2789985860059
JPN,2009,925.5128923008197
JPN,2010,1014.090390810617
JPN,2011,1134.5978183885725
JPN,2012,1225.190495577651
JPN,2013,1253.7104805235333
JPN,2014,1362.538363214251
JPN,2015,1399.5274106078805
JPN,2016,1491.9864960165114
JPN,2017,1642.5030577925497
JPN,2018,1653.0941882546867
JPN,2019,1707.3132229136158
JPN,2020,1841.5512254061478
JPN,2021,2031.156275273207
JPN,2022,2216.694818971088
JPN,2023,2463.355254030412
JPN,2024,2634.6426365616708
KAZ,1996,-0.6118050452780227
KAZ,1998,-1.500239015005982
KAZ,2000,-4.803634378483237
KAZ,2002,-6.490672861809963
KAZ,2003,-7.597534871354123
KAZ,2004,-9.426631135217715
KAZ,2005,-9.53159140240545
KAZ,2006,-10.165251977632515
KAZ,2007,-10.538566870095398
KAZ,2008,-9.888845780679006
KAZ,2009,-12.214913387793485
KAZ,2010,-14.73420325154264
KAZ,2011,-17.766373242179416
KAZ,2012,-25.784021634350314
KAZ,2013,-37.44354457020296
KAZ,2014,-43.15548720799054
KAZ,2015,-47.39332008274326
KAZ,2016,-60.58061494985158
KAZ,2017,-81.21851867470986
KAZ,2018,-85.43565601840254
KAZ,2019,-118.9927539823996
KAZ,2020,-128.7772946908271
KAZ,2021,-144.48563392332807
KAZ,2022,-167.80987579951915
KAZ,2023,-184.73055942846082
KAZ,2024,-192.23982004620544
KEN,1996,-7.3440117383177315
KEN,1998,-8.348836707230321
KEN,2000,-9.981121779351156
KEN,2002,-9.070278505736068
KEN,2003,-5.106550912508896
KEN,2004,-2.565465945671367
KEN,2005,-1.9922476183307307
KEN,2006,-1.2800097237147305
KEN,2007,-4.058544837735242
KEN,2008,-7.35364660444006
KEN,2009,-9.851185665970645
KEN,2010,-8.482488650676894
KEN,2011,-14.732798789128914
KEN,2012,-13.19593894460065
KEN,2013,-10.644217114084078
KEN,2014,-7.751153002829405
KEN,2015,-14.118308123160073
KEN,2016,-18.157926741890478
KEN,2017,-32.02148978269931
KEN,2018,-49.281441573201626
KEN,2019,-52.205574088939926
KEN,2020,-50.776767387034845
KEN,2021,-58.57512917363098
KEN,2022,-33.35232771571428
KEN,2023,-42.13290545189423
KEN,2024,-66.93797695135211
KGZ,1996,-6.302832466479542
KGZ,1998,-9.827321296687897
KGZ,2000,-18.320075692672564
KGZ,2002,-17.01606900237628
KGZ,2003,-18.279790317481297
KGZ,2004,-18.952145841072642
KGZ,2005,-20.03272419097769
KGZ,2006,-15.22026952198612
KGZ,2007,-18.879544920924104
KGZ,2008,-29.741373243204126
KGZ,2009,-33.54851554632539
KGZ,2010,-30.89392116835194
KGZ,2011,-25.984601150099735
KGZ,2012,-25.266403587647847
KGZ,2013,-20.988388425287933
KGZ,2014,-14.828243521596987
KGZ,2015,-11.415800689063044
KGZ,2016,-12.65954761298471
KGZ,2017,-16.106890208526604
KGZ,2018,-16.594457478662804
KGZ,2019,-29.10035829211675
KGZ,2020,-40.61398703197475
KGZ,2021,-47.49833782422375
KGZ,2022,-65.49775374974908
KGZ,2023,-81.55620003552727
KGZ,2024,-96.5120721265443
KHM,1996,-7.083554551936013
KHM,1998,-8.113465582701606
KHM,2000,-8.314131516634827
KHM,2002,-7.920138548849017
KHM,2003,-7.4812617415909015
KHM,2004,-8.109666402590435
KHM,2005,-9.557956687897436
KHM,2006,-9.577707767270166
KHM,2007,-10.892461565480057
KHM,2008,-12.939208441678602
KHM,2009,-14.92428520938001
KHM,2010,-17.813300119376642
KHM,2011,-20.994908329045348
KHM,2012,-22.61836991683348
KHM,2013,-24.939228127948663
KHM,2014,-28.400460760635106
KHM,2015,-34.69857869023089
KHM,2016,-37.643640958642926
KHM,2017,-39.931294363357836
KHM,2018,-55.39209163800078
KHM,2019,-60.466149544376115
KHM,2020,-61.405063864721754
KHM,2021,-72.79905852134269
KHM,2022,-88.6373160462221
KHM,2023,-102.89567420994166
KHM,2024,-126.90205474326564
KIR,1996,8.240403420864952
KIR,1998,8.924049255852118
KIR,2000,9.22608767256194
KIR,2002,8.347354427550526
KIR,2003,8.29221527803657
KIR,2004,5.644344367418245
KIR,2005,3.397695302276347
KIR,2006,3.9246638909975378
KIR,2007,3.067162676383604
KIR,2008,2.623477010260909
KIR,2009,2.735419205133458
KIR,2010,3.5439756462895393
KIR,2011,10.524170437380391
KIR,2012,11.777562252980024
KIR,2013,12.631296126399645
KIR,2014,13.706052290333613
KIR,2015,14.665286402499687
KIR,2016,15.785621521822645
KIR,2017,17.033148237130533
KIR,2018,23.275847141646892
KIR,2019,26.266442697451247
KIR,2020,28.008399194013524
KIR,2021,34.963745974131015
KIR,2022,37.822983036570214
KIR,2023,40.67446228987044
KIR,2024,43.0959308949763
KNA,2005,1.2372677419737415
KNA,2006,2.4923280181067025
KNA,2007,3.7808632016380708
KNA,2008,4.570322206095948
KNA,2009,5.983532246869566
KNA,2010,7.49506805933594
KNA,2011,8.341134167366477
KNA,2012,9.391073930110856
KNA,2013,10.224646227954498
KNA,2014,11.39052773247425
KNA,2015,8.694426192257607
KNA,2016,9.523742334962197
KNA,2017,10.116410566652162
KNA,2018,7.325730136626852
KNA,2019,7.441507405412625
KNA,2020,8.175670724966578
KNA,2021,9.54677239518143
KNA,2022,10.492828501279932
KNA,2023,11.564418863238432
KNA,2024,13.280688409519808
KOR,1996,91.33608641190902
KOR,1998,134.1234575249959
KOR,2000,168.27862122239853
KOR,2002,235.44363887353103
KOR,2003,263.8159034084392
KOR,2004,248.84911912830998
KOR,2005,298.51018721783595
KOR,2006,371.66233437733274
KOR,2007,421.41073805493966
KOR,2008,407.80248797571863
KOR,2009,496.7747095954933
KOR,2010,551.5156436362457
KOR,2011,581.8726290495615
KOR,2012,642.9216066519514
KOR,2013,660.1324666853762
KOR,2014,694.0028629859395
KOR,2015,666.2850349911221
KOR,2016,722.8472420246189
KOR,2017,966.7501393944443
KOR,2018,1077.9884565303782
KOR,2019,1133.200397528724
KOR,2020,1303.963889986355
KOR,2021,1485.4475227658943
KOR,2022,1546.0454249284812
KOR,2023,1639.4402913861775
KOR,2024,1578.1768846790603
KWT,1996,-9.86499386044934
KWT,1998,-11.57425275813824
KWT,2000,-12.95114244843109
KWT,2002,-10.670333230151584
KWT,2003,-12.644667945754716
KWT,2004,-10.43893300164587
KWT,2005,-11.287918833536144
KWT,2006,-20.487468686764142
KWT,2007,-21.953414243973853
KWT,2008,-19.792032841507503
KWT,2009,-19.702346674315116
KWT,2010,-21.144566994699495
KWT,2011,-23.662264499416512
KWT,2012,-36.58803974191479
KWT,2013,-44.312112276570474
KWT,2014,-47.60649190803218
KWT,2015,-50.93394172583232
KWT,2016,-52.986798696218145
KWT,2017,-57.71936791695927
KWT,2018,-61.59610083031781
KWT,2019,-66.6948713528156
KWT,2020,-82.45418118950394
KWT,2021,-109.76683049735098
KWT,2022,-116.10729245324464
KWT,2023,-119.06199370597294
KWT,2024,-176.27990120590397
LAO,1996,-7.894838307741144
LAO,1998,-11.680075985290017
LAO,2000,-15.049652449216977
LAO,2002,-22.8257234588678
LAO,2003,-25.458366058307213
LAO,2004,-23.423373890913876
LAO,2005,-25.52975742590088
LAO,2006,-27.36552250203747
LAO,2007,-30.822991742534448
LAO,2008,-34.44753449532594
LAO,2009,-38.70403165762373
LAO,2010,-41.77132705939373
LAO,2011,-47.32068429961199
LAO,2012,-53.169509227700196
LAO,2013,-58.47255717882561
LAO,2014,-63.11343947088232
LAO,2015,-70.19804197146476
LAO,2016,-76.21011491717114
LAO,2017,-87.20069156247338
LAO,2018,-94.8206268748137
LAO,2019,-110.95068763495458
LAO,2020,-122.66375351667372
LAO,2021,-128.86903043747304
LAO,2022,-140.20839404715667
LAO,2023,-155.2957383620396
LAO,2024,-173.10115913788616
LBN,1998,-0.32263667831067677
LBN,2000,-0.8437179262960479
LBN,2002,-1.7697336197846605
LBN,2003,-2.358106970609372
LBN,2004,-1.9695006885738162
LBN,2005,-1.3641686586941004
LBN,2006,-0.6773605651359749
LBN,2007,-1.5962454821714822
LBN,2008,-1.6063413841909329
LBN,2009,-2.5361636149999502
LBN,2010,-2.8671359696706493
LBN,2011,-3.850295255575541
LBN,2012,-4.383748310820356
LBN,2013,-6.633791600652099
LBN,2014,-9.91973502670162
LBN,2015,-14.207175168726625
LBN,2016,-18.835805340304383
LBN,2017,-21.52099522118333
LBN,2018,-22.04633260488548
LBN,2019,-27.032167868265855
LBN,2020,-33.7149475598742
LBN,2021,-42.55812794838559
LBN,2022,-47.81869708526667
LBN,2023,-51.18989890026218
LBN,2024,-57.29864409619668
LBR,1996,-15.195834021965798
LBR,1998,-12.14462145643172
LBR,2000,-17.527680619873916
LBR,2002,-25.704572843001706
LBR,2003,-34.965594875647334
LBR,2004,-24.377499917827365
LBR,2005,-10.901284351397916
LBR,2006,0.8231483267873412
LBR,2007,-1.0368147859825152
LBR,2008,-0.5993776318561198
LBR,2009,-3.038885526169248
LBR,2010,-4.059882733801481
LBR,2011,-8.317369205365285
LBR,2012,-5.472945398441323
LBR,2013,-11.716882153820224
LBR,2014,-8.519455485121439
LBR,2015,-8.420495043981283
LBR,2016,-8.100232957766785
LBR,2017,1.378491109254288
LBR,2018,-3.7139765946270837
LBR,2019,-10.010807062891557
LBR,2020,-7.83577331356454
LBR,2021,-7.929437999533814
LBR,2022,-6.828135762329695
LBR,2023,-3.060399174038454
LBR,2024,-3.2450791931429115
LBY,1996,-59.6463760981959
LBY,1998,-70.66831079849764
LBY,2000,-79.60707446987728
LBY,2002,-90.23985204622254
LBY,2003,-93.08334268168097
LBY,2004,-100.0655550282317
LBY,2005,-101.9625988542228
LBY,2006,-101.00693543035747
LBY,2007,-107.03299947223174
LBY,2008,-113.21003385708877
LBY,2009,-118.70019054359399
LBY,2010,-129.18903038195788
LBY,2011,-112.06288570241985
LBY,2012,-64.40935242063856
LBY,2013,-65.98400178407432
LBY,2014,-96.00492841507723
LBY,2015,-111.76901902315142
LBY,2016,-122.60153574233496
LBY,2017,-133.7054339495819
LBY,2018,-135.93488019946935
LBY,2019,-132.99980719013044
LBY,2020,-140.50165380046695
LBY,2021,-169.05788802926998
LBY,2022,-183.9611159590802
LBY,2023,-198.26700950090856
LBY,2024,-203.24432462696075
LCA,2005,1.3398447642478684
LCA,2006,2.7028674671773607
LCA,2007,4.079696099613577
LCA,2008,5.79195060492901
LCA,2009,7.496473475428614
LCA,2010,9.182428841608512
LCA,2011,10.482883721780105
LCA,2012,11.856367841206374
LCA,2013,13.181958454389145
LCA,2014,14.780977908189106
LCA,2015,12.022341100467349
LCA,2016,13.030799185283483
LCA,2017,12.889870823878109
LCA,2018,10.69191121452411
LCA,2019,11.778396407990574
LCA,2020,11.042651873718007
LCA,2021,13.056473852884364
LCA,2022,14.854860007900553
LCA,2023,17.55326372684158
LCA,2024,22.018592029827893
LKA,1996,-3.9265240632584804
LKA,1998,-4.1503543635588
LKA,2000,-6.928310079084237
LKA,2002,-3.4429908440996395
LKA,2003,-3.0276668740932426
LKA,2004,-4.453899066400581
LKA,2005,-4.545051657495769
LKA,2006,-7.037000553889879
LKA,2007,-11.025367834649577
LKA,2008,-16.181149164233254
LKA,2009,-16.03301454671748
LKA,2010,-22.603779635496107
LKA,2011,-24.309596649094765
LKA,2012,-22.634716715150127
LKA,2013,-26.080860641388877
LKA,2014,-29.662207308169823
LKA,2015,-15.976827285528074
LKA,2016,-9.716551927874635
LKA,2017,-9.510234712867854
LKA,2018,-6.915912013828524
LKA,2019,-7.004796352316428
LKA,2020,-5.754862059967762
LKA,2021,-13.404751342489247
LKA,2022,-22.21248423511523
LKA,2023,-24.44843293222995
LKA,2024,-4.652304793618755
LSO,1996,-0.5477415335444861
LSO,1998,-2.4890029095065316
LSO,2000,-0.22428899744983605
LSO,2002,0.20825170148536426
LSO,2003,1.9566693623212867
LSO,2004,1.4541451587493082
LSO,2005,3.1321989370312626
LSO,2006,5.044817620493411
LSO,2007,2.5858058614262385
LSO,2008,-1.6419473702617438
LSO,2009,-1.4730071843192376
LSO,2010,-3.2719160513819894
LSO,2011,-3.1681327439562876
LSO,2012,3.0290892742766293
LSO,2013,6.10668497640721
LSO,2014,-0.4652940811526518
LSO,2015,-0.4096853314424805
LSO,2016,-11.864973116763926
LSO,2017,-10.805730885770565
LSO,2018,-8.057419494840074
LSO,2019,-10.463086723018627
LSO,2020,-8.173578541530397
LSO,2021,-20.465293117788953
LSO,2022,-11.093949052746495
LSO,2023,-17.08584181136364
LSO,2024,-14.46767370468366
LTU,1996,3.6248095647278062
LTU,1998,7.194604005269781
LTU,2000,11.969027637443947
LTU,2002,15.683217780723346
LTU,2003,22.348301076021535
LTU,2004,26.53591470025834
LTU,2005,37.64400841393912
LTU,2006,47.251672385748556
LTU,2007,54.6051048563214
LTU,2008,62.2207337294863
LTU,2009,79.0537375144806
LTU,2010,90.59876126103262
LTU,2011,97.80421606385936
LTU,2012,109.2107217737491
LTU,2013,123.68602484532359
LTU,2014,141.47226228581314
LTU,2015,159.68544000112655
LTU,2016,167.93429487403992
LTU,2017,192.70929805796854
LTU,2018,196.68969948593053
LTU,2019,277.3508524330465
LTU,2020,316.41834127666016
LTU,2021,381.8267586277317
LTU,2022,453.30335935037766
LTU,2023,514.6584006194048
LTU,2024,593.3637221466229
LUX,1996,40.87768369032244
LUX,1998,65.68438321648381
LUX,2000,101.5484971816723
LUX,2002,150.59692339864978
LUX,2003,180.2730689596842
LUX,2004,214.89311192124404
LUX,2005,236.22440090409262
LUX,2006,295.50188221901936
LUX,2007,336.1919843297086
LUX,2008,393.0190701669055
LUX,2009,455.8738471423266
LUX,2010,512.0599437135169
LUX,2011,577.3365283539003
LUX,2012,639.3362261245644
LUX,2013,691.8345475274295
LUX,2014,754.1645199430226
LUX,2015,843.190095678151
LUX,2016,913.4246440743449
LUX,2017,1012.9263712008111
LUX,2018,1089.4811526765423
LUX,2019,1179.4282042653194
LUX,2020,1309.8671769329146
LUX,2021,1449.1519267493327
LUX,2022,1600.8921165700715
LUX,2023,1717.1840339329135
LUX,2024,1853.36281840658
LVA,1998,1.5533214226451153
LVA,2000,3.296647892102933
LVA,2002,6.5859219318683895
LVA,2003,10.965280460021694
LVA,2004,10.445818676666615
LVA,2005,18.623249083313798
LVA,2006,28.42271029237391
LVA,2007,36.328191673112045
LVA,2008,40.8060644326049
LVA,2009,57.386603813562274
LVA,2010,68.93715527673484
LVA,2011,72.62667367750764
LVA,2012,76.5402030711215
LVA,2013,87.3418323244845
LVA,2014,104.90832694889026
LVA,2015,114.64363077241835
LVA,2016,121.01082069151194
LVA,2017,135.94569107535213
LVA,2018,145.50484610064936
LVA,2019,202.54281577672225
LVA,2020,223.58025394471588
LVA,2021,265.1959739919553
LVA,2022,318.08598747384764
LVA,2023,367.41290003457436
LVA,2024,413.13295075286516
MAC,2017,0.1220188340287365
MAC,2018,0.8928948647543332
MAC,2019,2.2297985207172824
MAC,2020,3.5621747194268734
MAC,2021,1.1540823938199538
MAC,2022,1.4468803883747656
MAC,2023,1.7305512513132992
MAC,2024,2.0189738799494457
MAR,1996,-5.2865385300387295
MAR,1998,-4.439963679469829
MAR,2000,-9.65442765163357
MAR,2002,-10.049392137897579
MAR,2003,-13.767879561096189
MAR,2004,-13.666995612525687
MAR,2005,-17.372076302180446
MAR,2006,-16.706685856844956
MAR,2007,-18.965313859124628
MAR,2008,-23.484209617130933
MAR,2009,-28.267825133067458
MAR,2010,-25.567155669818188
MAR,2011,-32.87381881202036
MAR,2012,-42.59187370056391
MAR,2013,-60.837674210897255
MAR,2014,-65.75249366743331
MAR,2015,-72.67479617334524
MAR,2016,-72.11028694157072
MAR,2017,-90.07045014219123
MAR,2018,-115.06360789492793
MAR,2019,-124.93658177755032
MAR,2020,-147.11811847143835
MAR,2021,-166.20849185982456
MAR,2022,-186.66107185339393
MAR,2023,-216.1880451395321
MAR,2024,-236.98150068497105
MDA,1996,-0.05351942438093246
MDA,1998,-0.03793976674173968
MDA,2000,-0.4606601604329666
MDA,2002,-3.071778613428331
MDA,2003,-4.769200876366463
MDA,2004,-4.8162363759559845
MDA,2005,-7.180496369639997
MDA,2006,-0.760909067920025
MDA,2007,-0.827060782104418
MDA,2008,-2.0527995167991038
MDA,2009,-6.060888895707488
MDA,2010,9.005639242763124
MDA,2011,20.416346622830652
MDA,2012,7.1449861513184265
MDA,2013,0.20115682203339552
MDA,2014,3.763758527055797
MDA,2015,0.7704979122208097
MDA,2016,-4.490838404554987
MDA,2017,-6.224592967690375
MDA,2018,-17.554601301094486
MDA,2019,-16.439098230462626
MDA,2020,-4.061997527698728
MDA,2021,24.99608152783733
MDA,2022,45.40767774218939
MDA,2023,104.98710352084761
MDA,2024,121.20029138379789
MDG,1996,-0.8124601799949974
MDG,1998,-0.0880215372667436
MDG,2000,-0.6513724157401921
MDG,2002,-3.035976059234476
MDG,2003,-1.042403276993966
MDG,2004,-1.485477059769347
MDG,2005,-1.1143466978949188
MDG,2006,-0.06733265413456498
MDG,2007,1.9698331428607816
MDG,2008,-7.754650738645435
MDG,2009,-25.194645277201506
MDG,2010,-28.363862637660286
MDG,2011,-30.941427865515752
MDG,2012,-37.376449111291485
MDG,2013,-42.791800503246975
MDG,2014,-38.28532684008756
MDG,2015,-38.3227171467883
MDG,2016,-40.688291376871206
MDG,2017,-44.983717520312005
MDG,2018,-40.58144858716393
MDG,2019,-39.69755437212242
MDG,2020,-36.851066617744756
MDG,2021,-48.120168269627825
MDG,2022,-49.007455139240626
MDG,2023,-60.17083252404436
MDG,2024,-78.12313243560698
MDV,2006,-0.1806031850827472
MDV,2007,-0.30574267913765957
MDV,2008,-0.12864631292889578
MDV,2009,0.06669806069905329
MDV,2010,0.2704024022924665
MDV,2011,-0.19028470855721408
MDV,2012,-4.606868160432461
MDV,2013,-9.784599428031372
MDV,2014,-12.499296208975492
MDV,2015,-16.541693939371534
MDV,2016,-21.483085582438783
MDV,2017,-29.220009093703155
MDV,2018,-31.77140061913725
MDV,2019,-13.806838079006388
MDV,2020,-3.133912450602127
MDV,2021,-4.382513890928501
MDV,2022,-11.08376259551718
MDV,2023,-10.26049029999133
MDV,2024,-28.92818487493728
MEX,1996,3.938979320117692
MEX,1998,13.185549102694557
MEX,2000,37.78584976596503
MEX,2002,72.17771597586683
MEX,2003,89.42424366184217
MEX,2004,121.30270209645636
MEX,2005,136.23906460211577
MEX,2006,117.75568279956043
MEX,2007,118.7458033722624
MEX,2008,126.03196856046064
MEX,2009,175.17991020868578
MEX,2010,175.0008476290702
MEX,2011,115.50155944441293
MEX,2012,133.56111028646598
MEX,2013,135.91669369238457
MEX,2014,94.20041469735482
MEX,2015,4.8571586111677485
MEX,2016,-26.566714261791258
MEX,2017,-72.9844341155576
MEX,2018,27.09770924132012
MEX,2019,8.85121922423581
MEX,2020,-29.364436092598194
MEX,2021,-160.79140868831703
MEX,2022,-290.79097008707697
MEX,2023,-338.2154669490229
MEX,2024,-543.5789622779083
MHL,2003,2.377989766414761
MHL,2009,4.240685082520169
MHL,2010,6.350024198571031
MHL,2011,7.5535359517955145
MHL,2012,9.419410021837853
MHL,2013,11.418222027795817
MHL,2014,13.280971594314787
MHL,2015,16.24521114806785
MHL,2016,18.135157187592384
MHL,2017,20.129955864063128
MHL,2018,21.52665594239056
MHL,2019,24.209211734433687
MHL,2020,19.953464534168653
MHL,2021,23.64702126377703
MHL,2022,25.883694187817966
MHL,2023,28.111827576280984
MHL,2024,41.04884086033599
MKD,2000,-0.1373033726445825
MKD,2002,-0.4564484413638286
MKD,2003,-0.3182884878316523
MKD,2004,-0.06533776713340157
MKD,2005,0.39348786799954927
MKD,2006,1.2653661927179414
MKD,2007,1.680726186311871
MKD,2008,1.571859078706268
MKD,2009,1.6635776703993639
