x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,coverage,density,x_log_signed_con_demand_per_capita__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.6647736508561845,0.4827113842063901,0.8089229475249751,0.4709418837675351,0.8245614035087719,1.3587185969321178,67.16000217544267,4.282311042089124,"['<', '>', '<']",,,False
0.6651671494969548,0.4845461276864699,0.8049697547466094,0.4669338677354709,0.8262411347517731,1.3587741107813904,67.1709906005745,4.275052391429744,"['<', '>', '<']",,,False
0.6650227371782803,0.4846415985476414,0.7718831680356091,0.4529058116232465,0.8278388278388278,1.3587572374089445,67.17141817439543,4.209934676778579,"['<', '>', '<']",,,False
0.6667910408256194,0.3296428884722145,0.5873389010722805,0.4448897795591182,0.8283582089552238,1.3590591784353898,65.45135025493796,3.8253564238097,"['<', '>', '<']",,,False
0.6664123107896769,0.3296845771936225,0.5873389010722805,0.4448897795591182,0.8283582089552238,1.3589694011175375,65.45205471862353,3.8253564238097,"['<', '>', '<']",,,False
0.6877791917009782,0.3218441799933446,0.5540395917663863,0.438877755511022,0.8295454545454546,1.363163768259249,65.36058009680946,3.762310683319275,"['<', '>', '<']",,,False
0.547011050857594,0.2152807661180013,0.5870982943802813,0.4348697394789579,0.8314176245210728,1.3397991547049797,63.70160147125106,3.825337787642804,"['<', '>', '<']",,,False
0.5649286114415453,0.2514731472180609,0.5874376156221447,0.4308617234468938,0.8333333333333334,1.3416924154229029,64.28395456543085,3.825364069735135,"['<', '>', '<']",,,False
0.547011050857594,0.2272876771946193,0.587080510752483,0.4288577154308617,0.8359375,1.3397991547049797,63.807565162332565,3.8253364102137186,"['<', '>', '<']",,,False
0.547011050857594,0.2273043613694551,0.5867725774967822,0.4288577154308617,0.8359375,1.3397991547049797,63.80760117261475,3.825312559274668,"['<', '>', '<']",,,False
0.5473580506100405,0.2386075180407629,0.5876271735008886,0.4248496993987976,0.8412698412698413,1.3398603254879096,64.0808038660971,3.825378751921385,"['<', '>', '<']",,,False
0.5251435039195395,0.2266953669736401,0.587080510752483,0.4208416833667334,0.8433734939759037,1.33639168481972,63.80628674980029,3.8253364102137186,"['<', '>', '<']",,,False
0.5226866545823031,0.2304306517172231,0.5874376156221447,0.4208416833667334,0.8433734939759037,1.3357141714598657,63.851832065815344,3.825364069735135,"['<', '>', '<']",,,False
0.5251435039195395,0.2382318846132874,0.587080510752483,0.4168336673346693,0.8455284552845529,1.33639168481972,64.07247969265242,3.8253364102137186,"['<', '>', '<']",,,False
0.5206632176116405,0.2382318846132874,0.587080510752483,0.4168336673346693,0.8455284552845529,1.3355348203693078,64.07247969265242,3.8253364102137186,"['<', '>', '<']",,,False
0.5263075668115877,0.2517653231309111,0.5874296319394192,0.4128256513026052,0.8477366255144033,1.3367410275006115,64.28637963515942,3.825363451359801,"['<', '>', '<']",,,False
0.5248590474582926,0.2188147129859971,0.555250238883348,0.406813627254509,0.8493723849372385,1.336276598555807,63.74510826859882,3.7644581024811106,"['<', '>', '<']",,,False
0.5250244001798976,0.2188147129859971,0.555250238883348,0.406813627254509,0.8493723849372385,1.3363434974649546,63.74510826859882,3.7644581024811106,"['<', '>', '<']",,,False
0.5240442477015101,0.2266614631022575,0.555250238883348,0.4008016032064128,0.851063829787234,1.336073874041344,63.805810759555506,3.7644581024811106,"['<', '>', '<']",,,False
0.5469729464262671,0.3192780931540879,0.5870468499611703,0.3987975951903807,0.8540772532188842,1.3397924374728176,65.31251108664779,3.8253338030205457,"['<', '>', '<']",,,False
0.5470051577246168,0.3178795177115777,0.5870468499611703,0.3987975951903807,0.8540772532188842,1.339798115835195,65.27338839559003,3.8253338030205457,"['<', '>', '<']",,,False
0.5473012459274552,0.3212547371477176,0.5871021423605766,0.3967935871743487,0.8571428571428571,1.3398503116856422,65.34370403905004,3.825338085687727,"['<', '>', '<']",,,False
0.5219783919359939,0.3178646900520375,0.5870468499611703,0.3907815631262525,0.8590308370044053,1.3355937335483767,65.27336384149324,3.8253338030205457,"['<', '>', '<']",,,False
0.5237449443499204,0.3212399094881774,0.5871021423605766,0.3887775551102204,0.8622222222222222,1.336024532396895,65.34327951538215,3.825338085687727,"['<', '>', '<']",,,False
0.5211556872368619,0.3299857202088382,0.586976953273801,0.3847695390781563,0.8648648648648649,1.335535349050852,65.4571434887085,3.8253283891797234,"['<', '>', '<']",,,False
0.5230874216236227,0.3225844278873706,0.569935710231544,0.374749498997996,0.8657407407407407,1.335841845482664,65.37951144344659,3.791443513200114,"['<', '>', '<']",,,False
0.5237448050716164,0.325689180146877,0.5564332413153965,0.3707414829659318,0.8685446009389671,1.3360245094361742,65.4077732658236,3.7661168924525983,"['<', '>', '<']",,,False
0.6666229589819158,0.4790498658197442,0.5868041961450803,0.3687374749498998,0.8720379146919431,1.3590193349171176,67.14620034337877,3.825315008293861,"['<', '>', '<']",,,False
0.6878950825763657,0.4791477292039717,0.5538344319774026,0.3587174348697395,0.8731707317073171,1.3631841333786865,67.14767819083761,3.7619432944898943,"['<', '>', '<']",,,False
0.6877791917009782,0.4836186379966643,0.5540395917663863,0.3567134268537074,0.8768472906403941,1.363163768259249,67.16211755730929,3.762310683319275,"['<', '>', '<']",,,False
0.6878401835112291,0.4836186379966643,0.5563492307330042,0.3567134268537074,0.8768472906403941,1.3631744861479207,67.16211755730929,3.766015247643054,"['<', '>', '<']",,,False
0.6878720541348491,0.4787394364007261,0.5462882732281986,0.3527054108216433,0.88,1.3631800866669814,67.14151250909156,3.7491691767534383,"['<', '>', '<']",,,False
0.6641033062537545,0.4789616987248029,0.5461144174121209,0.342685370741483,0.8814432989690721,1.3586113890255327,67.1448689208223,3.7488972537376046,"['<', '>', '<']",,,False
0.6866936286083389,0.4429822074639413,0.4987125782462361,0.3386773547094188,0.8848167539267016,1.3630110051638102,66.71530615041999,3.655475712064637,"['<', '>', '<']",,,False
0.6865752911561618,0.4429822074639413,0.4987125782462361,0.3386773547094188,0.8848167539267016,1.3630024443175373,66.71530615041999,3.655475712064637,"['<', '>', '<']",,,False
0.6878950825763657,0.4787394364007261,0.5263049895933916,0.3366733466933868,0.8888888888888888,1.3631841333786865,67.14151250909156,3.705956991226629,"['<', '>', '<']",,,False
