x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,vulnerability_indicator
1.328192420240333,68.20283158670073,3.4636636625153017,1
1.4238569812808497,63.355369848719235,3.2563821281806966,0
1.2488938539507262,62.925334792999536,2.814173752481638,1
1.227925866987505,68.46445600544533,4.8128331732186105,1
1.3215405730814092,70.05502399739841,3.941863429784183,0
1.2837546795690733,69.77749782589952,4.27507481870709,0
1.3356762765945034,69.86437908793802,5.0125164320158255,1
1.355379238910124,66.85056504938566,3.9347093618157456,0
1.2663579217424978,72.91950858997076,2.717916847630507,1
1.3581918300306957,64.72364255718743,2.6550916219768004,1
1.1613254198457583,71.50226624473888,4.200974600203205,1
1.2771709900945898,66.82007634440087,4.649134409412012,1
1.2996283432472373,68.21063658354812,2.947442216350475,1
1.2740079121598955,68.96047446965707,3.822759603157728,1
1.3374285140795752,66.36765491519982,4.594478782375813,0
1.31128898605052,70.55326717248725,3.964130022211702,1
1.2601334079711637,70.92904675964392,3.4507594976650138,1
1.3353789230399042,75.64528655710593,3.1457487696980255,1
1.3480638349824805,74.37054316965533,3.838588868292362,0
1.2807439030666208,68.99532265027361,2.4011868416875206,1
1.2727683440341118,60.373975600120474,3.790840431237974,1
1.4091702917552449,63.806253669092555,4.996603538099716,0
1.3012433786919475,65.24400399626897,4.9379632792391845,0
1.314731487798659,74.21854971981692,3.8610180380038406,0
1.2919565904081842,67.61509679833259,3.2135369411459407,1
1.3492491662157244,71.60185773248098,2.498217170238039,1
1.4140431222632546,62.99302877667937,3.728715430549532,0
1.2485120753527934,59.008726890867266,3.933549513206423,0
1.2870488029955884,63.75518215487341,4.381793567224678,1
1.2872323399690275,60.98725685288082,3.9194309189117593,0
1.3899300731125657,65.51865603130574,4.286405608704495,0
1.369178022741636,58.073345086767546,3.8964341565001974,0
1.2633547956648583,65.79478881243232,2.763670548079471,1
1.3177846564689055,67.15985558298381,4.142543737050737,0
1.3829150130313812,71.79749581741102,4.101036056290198,0
1.317945780762905,68.40854753241884,3.7092420787546856,0
1.28848332327942,59.28702249580944,3.8500375788233447,0
1.5010003032515689,63.29494622305185,3.3389083382952123,0
1.2523599028822834,61.48501954933492,4.800457470686867,0
1.2649923538772356,69.25947125462896,4.0463528458776,0
1.3513722384769582,70.41802014084674,4.414593089268801,1
1.3273363805211909,62.45498615707666,4.357712588621155,0
1.2469615529691973,65.45721530093614,2.78987039576762,1
1.3042702757834883,71.0754309576553,4.955890343912318,1
1.4010801531435366,61.805277992525646,2.919501584923662,0
1.3537703534750818,65.93483045788894,3.832377147187581,0
1.3593742726854048,68.98552240063749,2.4369162089817213,1
1.429157237737798,62.66393196635623,3.6055920253472946,0
1.3396080590084014,77.25938591124715,3.6431690414755606,1
1.3181271778088264,67.21382723597195,3.439075757180032,1
1.4660724292976863,68.97502006713265,4.244913761686545,1
1.2843106982734125,72.24514912789654,3.3067558458010575,1
1.378265798087449,58.184561788825945,4.608796685239854,0
1.35875399479359,65.39441552204549,4.7283049401121735,0
1.329723798188831,59.48223302715655,3.3355582647721698,0
1.3235748322599958,74.86907935413863,3.680697860210618,1
1.2732828145905428,65.71871024766355,3.417200328690501,1
1.3668739287492608,68.60697612912956,4.064405993965446,0
1.3116075962325775,61.47991890015888,3.9263865258499857,0
1.3361611603719772,66.5430163265654,4.166795153668149,1
1.3221859431356704,72.00418331108118,4.377661589874897,0
1.368053745843474,73.22421708767789,3.9161541159753632,0
1.2515979705692228,75.73509377802274,3.885956132845536,1
1.2640491584455251,68.89953807141067,3.379989934009779,1
1.3482468449823757,67.00972010104725,3.451010753488846,1
1.3202940066749511,73.56120363092614,4.28016461586009,1
1.199896415932603,72.66591743259777,2.6127217060679726,1
1.3758437584213514,79.04078891178878,3.5493101747103313,1
1.3490638080995108,66.83572721645558,3.870200241920096,1
1.2977297900592035,75.47683312016385,4.082029324521153,1
1.4123824484867973,68.21949922000242,4.2725290879559275,0
1.2499761476209077,59.054250203144775,3.093498592059287,0
1.307965421838558,68.77147877404154,3.8253116068385618,1
1.339733729932502,73.46556765444527,3.4271737631848356,1
1.290813505798064,71.28505666254908,4.535087975339737,0
1.35558319371605,62.83288720983198,3.5779730764881297,0
1.4501160885869342,67.01301865022087,3.0255585683291217,0
1.3212461323971008,61.64354210928313,3.557381319069722,0
1.3527435153960787,72.98358741980479,3.897206779491828,1
1.266008441061669,70.1451684398897,3.5266704570021266,0
1.339071195287491,70.05239354314998,3.9786689304491816,0
1.3546960434036788,73.45275998705038,4.202677165687701,1
